Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
SMCI,"Super Micro Computer, Inc.",276.64,2.10001845,5.69,Buy,2774169,767455794.56,14520416820.577671,26.06933856,11.1336,4607,Electronic Technology,Computer Communications,282.9,213.08,1.3430042,282.9,93.19,155.84019236,1031.45194274,282.9,69.02,247.49403341,282.9,39.63,282.9,3.63,2456770.2,2953678.9,2603105.15,2242632.15555556,267648000.00000003,362801000,267648000.00000003,362601000,10.9889669,6.39590785,United States,0.11706468,2.47963071,,0,0,,142.97189283,-51.83062221,7.66189026,733954000,203.33064699,19.5718001,5836010000,154.3980485,5.3187,1.63,-51.34807827,6.67318846,10.6117,208.71298074,2.554286,266.92534866,244.92272944,232.67530783,171.16563462,-855.80943801,-9.36423652,9.241459,25.83034616,,,15.39618471,18.23311882,49.66213815,800001000,226359000,-32.91516262,7.39366623,82.12067436,88.87570404,-155783000,154.91708756,285163000,-51.27010166,11.52886764,220.02256094,5.48802092,8.9328227,6.48884865,10.64179161,10.15121509,8.21031269,25.60534535,2.36630749,2.85445939,1.06948132,2023-05-02,81.6681693,73.51939475,5.2399502,4.4606691,18.75068748,38.60762947,35.05042836,46.06361011,1127870.4145865,-28.8321008,-5.32604446,42.00032227,45616600.603,265.612,255.338,240.99466667,153.0046,42.96808441,3192604000,3.82647868,3.95376105,421.25895625,2708699000,207018000,8.28264019,-63.88223492,1789508000,1424031000,5196099000,52488500,2023-08-16,4.82168436,6.46259297,6.59266655,273.2841,241.58784248,232.98025999,11.5483871,586.62199057,242.379,204.1634,114.6614,10.57644407,0,209.89812104,257.57842365,5.5395,4.51076691,1.31477751
CVNA,Carvana Co.,38.89,9.33370818,3.32,Buy,72824601,2832148732.89,7353413966,,-14.139,16600,Retail Trade,Specialty Stores,44.64,20.6,5.6362033,44.64,6.7,319.52535059,-10.39170507,44.64,6.042,424.12398922,58.05,3.55,376.83,3.55,30959746.5,36552626.33333334,27235074.23333334,22295806.17777778,949000000,1006000000,628000000,694000000,50.03858025,32.05432937,United States,,1.61964912,,0,0,,-123000,89.3557423,90.30612245,-874000000,-147.59206799,,8401850000,-865.44807704,-15.7397,-1.51,80.1676675,47.69907825,-14.139,-250.73053357,-1.219166,33.82968215,26.8552651,24.20938107,16.86789217,45.13930053,-13.60629227,-7.95248958,86.49921507,90.71274298,72.57189365,7.35812996,7.80303626,-45.18072289,1001000000,253000000,116.23931624,-3.4351145,-44.01805869,74.00497372,8026000000,-1075.55555556,-1587000000,80.14888337,38.46153846,-314.20612813,-11.66568656,-11.69668843,-10.95266098,-9.37622906,,,,0.32429543,0.28823882,1.09859649,2023-05-04,83.31685744,75.60200084,,,-18.32296223,,-29.0827303,6.16513189,819518.07228916,-8.14240395,-25.47898198,-9.61893929,84352785.894,32.5,29.384,23.343,13.4178,23.9914469,8646000000,-0.59783858,13.98813448,53.30001723,4616000000,9032000000,1.52877698,33.74796387,9751000000,9968000000,13604000000,106182000,2023-08-03,25.48246711,15.06861206,21.33360106,39.7077,28.35384278,708.52390852,46.81011703,72.53771074,26.615,18.214,12.1061,-21.04145363,0,20.57778989,30.55874461,-15.7397,110.21621622,4.01176785
AMKR,"Amkor Technology, Inc.",28.76,3.2304379,0.9,Buy,913673,26277235.48,7064626724.008615,11.05813596,2.6164,31300,Electronic Technology,Semiconductors,30.245,25.55,1.8116769,30.245,20.4226,19.63394343,224.23900789,31.38,20.4226,-3.683858,31.38,16.13,65.3125,1.13,993737,1214667.76666667,986167.66666667,955422.14444444,1241036000,1251624000,959072000,909802000,-3.32773109,2.8980322,United States,0.37489534,2.0813043,32.35294118,0.225,0.075,1.0768126,13.52985229,-40.99396763,-37.0561139,1377153000,-2.47551536,5.24958408,6594060000,18.85747039,3.1105,0.18,-72.44744745,-73.55145575,2.6008,-7.83841247,0.207921,28.29115255,27.62961848,27.0275685,25.53399247,-41.92046688,2.66355124,3.70908091,-64.54127139,866.12662014,-3.15730295,18.75443924,17.21253209,8.52128915,1329987000,194421000,-41.83783363,-40.23883441,-6.71194616,72.24740682,134168000,19.10248136,765823000,-72.3976117,-73.42657752,-7.68726337,10.79903858,9.19441116,12.65141714,10.85052513,1.92131173,1.91043412,27.50234966,1.0200844,0.99848705,1.69122136,2023-05-01,61.09535679,61.18652235,2.1071312,2.26968144,10.00206284,18.85908194,14.09329779,15.52956839,226568.21086262,-22.8028916,-7.8454249,8.69579396,93378461.022,27.994,28.675,27.06733333,25.011,12.97004217,6581791000,-3.51765681,5.71821683,11.33328712,3033603000,1385792000,-9.17639595,-3.49873088,3122056000,2854628000,7091585000,245641000,2023-07-31,4.53338056,3.31787887,3.50823447,28.71166667,27.9083079,16.91056911,-1.77595628,74.40873257,27.713,25.127,24.811725,10.22154059,-55116000,26.24829465,28.1929374,3.13,11.25725338,1.08963093
APPF,"AppFolio, Inc.",182.36,3.28500227,5.8,Strong Buy,84649,15436591.64,7012392233.830313,,-2.5266,1785,Technology Services,Information Technology Services,182.66,162.32,1.2318591,182.66,123.36,43.0947897,197.73061224,182.66,102.8463,53.24369748,182.66,89.58,186.59,11.07,71630.5,123475,112630.2,113069.16666667,160066000,168947000,70769000,103925000,5.937028,6.19613324,United States,0.20114395,2.65421474,,0,0,,-262.69963006,-64.47261937,-240.80491895,-48988000,-439.32257394,,4291390000.000001,-6855.90277778,-1.9457,-0.99,-77.14592275,-141.55084126,-2.5266,-538.19146249,-0.2625,176.72120732,169.9829571,165.78227458,145.76920356,-17.95157571,4.52421469,5.24023896,-75.23961661,,-3.43841642,52.3303446,52.84103229,33.78300042,246938000,72221000,10.13663952,34.90678821,32.90486888,73.90347681,-120558000,-6726.3618677,-68119000,-78.22335025,-145.74788269,-547.41592663,-14.43556983,-17.69331612,-15.33642873,-16.75615244,24.25209626,26.87994528,245.36426543,12.85767382,13.52967494,2.65421474,2023-04-27,82.27876715,74.16693592,23.54778621,24.75894543,-23.07981742,-33.6066441,-28.2555587,31.30840081,264360.22408964,9.70675007,29.25467254,30.31588225,18414014.1858,175.268,173.419,166.29,141.0122,-6.56835377,370700000,-2.75879617,-7.33287671,-6.96616731,211878000,48389000,-9.71190805,-15.07274865,115671000,130131000,471883000,35485600,2023-07-31,3.43439462,2.71883605,2.60066675,180.87833333,171.37461767,71.26220887,6.06025358,84.48153768,171.787,156.098,126.8236,-15.37616847,0,158.33702637,174.06893748,-1.9457,11.32409499,2.39191465
SPSC,"SPS Commerce, Inc.",188.12,0.59355115,1.11,Buy,227933,42878755.96,6872542008.865835,120.32749136,1.5974,2215,Technology Services,Packaged Software,192.67,176.58,1.2775416,192.67,140,25.07978723,399.19065941,192.67,131.135,47.12967308,192.67,100.06,192.67,4.225,203070.4,228200.83333333,180675.35,172971.14444444,214305000,233450000,162893000,182304000,-2.05144226,3.20952433,United States,0.02847727,2.73499687,,0,0,,24.21530269,-7.61252016,10.34407284,101734000,21.47053205,65.41772654,5441370000,23.65324051,1.492,0.67,-4.41347271,20.78074552,1.5634,23.02486623,0.629375,186.24797389,182.69527365,178.94059781,161.81476762,-9.69915924,18.12786249,20.84784222,-6.63780664,6683.06451613,35.78453039,63.44153036,63.14515958,17.48455675,286042000,79053000,3.14175745,17.40428313,17.53136027,53.44313423,-217335000,23.62714981,55134000,-3.93339617,21.31238594,23.0212766,12.2282229,12.26169017,15.78752426,15.14197858,12.66503697,12.14466431,71.09898075,14.82260333,15.41801688,2.73499687,2023-04-26,59.79421868,62.73983722,10.14649293,10.0964903,8.82589764,10.93614498,10.66058965,17.02649529,203555.30474041,3.15527217,19.65434962,17.77708398,36257452.28640001,184.926,187.359,178.38733333,158.88085,9.26660236,696927000,3.5685095,13.63409576,-15.81766826,292538000,16115000,-6.77426819,-18.09402795,135841000,131037000,450875000,36532800,2023-07-27,1.90458608,2.20423633,2.80567883,188.47303333,184.3473402,44.2748677,0.03722414,65.11893268,184.71,169.4558,144.836825,15.35298484,0,172.51313677,185.75938305,1.5265,8.8783424,-0.75965394
GTLS,"Chart Industries, Inc.",161.32,0.08065016,0.13,Buy,425643,68664728.75999999,6770051159.393511,,-0.1257,5178,Producer Manufacturing,Industrial Machinery,164.77,136.04,0.9738487,164.77,106.66,28.15379727,149.76002477,164.77,101.4401,20.77562327,242.585,101.4401,242.585,5.17,417106.1,643202.7,608833.78333333,720253.37777778,2605300000,169400000,2605300000,169400000,0.95750673,3.78948723,United States,1.64425057,1.24858594,,0,0,,31.54864709,27.6481149,74.69287469,238800000,34.45945946,46.15869138,9517380000,-62.38870339,0.5407,1.41,53.46880315,-307.83686525,-0.3398,-132.05660377,1.047412,159.46902614,151.41819927,146.41032674,135.98136818,,0.40932771,-1.23037524,-1511.11111111,-82.47126437,79.0719697,22.63706276,22.99298519,26.78013199,365000000,129699999.99999999,20.65116279,75.74525745,39.62136579,60.20742911,4221899999.999999,-59.39086294,24000000,62.87128713,-247.05882353,-102.74599542,5.06077896,3.16223138,9.09203672,8.02249193,2.5204781,2.53484548,,3.76670794,4.18207393,0.90124668,2023-04-28,65.72018304,65.21379927,0.83726123,,0.92097903,2.64715477,1.25775022,22.36472642,311394.36075705,21.86225646,51.90624117,29.84891202,41736371.2324,158.124,157.541,143.339,129.7754,93.89907353,9248800000,56.70885647,199.71159143,162.21292001,2163300000,4391300000,89.46800708,388.57365376,3211500000,6535800000,1612400000,41966600,2023-07-28,2.1599751,4.29830473,5.06064305,162.03,151.74552959,40.44924256,4.09085043,-0.78110585,153.169,133.389,141.0701,3.69669302,0,140.08163771,157.08347422,0.6234,21.99032063,0.32338308
CHX,ChampionX Corporation,34.08,0.9478673,0.32,Buy,1882745,64163949.59999999,6746946791.06161,38.35678109,0.91,7300,Process Industries,Chemicals: Specialty,34.349,27.43,1.5231363,34.349,24.98,19.45320715,-16.14173228,34.349,23.66,7.10245129,34.349,16.77,46.11,2.89,1862950.5,1581035.3,1413427.06666667,1501765.06666667,250187000,247996000,250187000,247996000,9.79381443,4.76483246,United States,0.40672005,1.74611864,,0.3,0.085,1.007109,43.89223631,-1.01278178,46.16692577,671717000,44.1969547,10.67003554,5912490000,37.47012318,0.7477,0.36,-5.48192771,78.59988617,0.8885,28.56316018,0.439429,33.06193922,30.606889,29.82935565,28.49739367,27.40333532,8.15964905,11.5762145,-60.57879392,,327.06882484,24.80893065,26.35066166,25.30290122,944215000,283929000,8.55131862,39.49406019,29.61146995,83.49264146,438835000,36.77878887,154969000,-6.37369763,73.10228325,26.04885287,4.07175821,4.67549735,9.79569348,11.07996096,3.99213755,3.99586344,15.3273006,1.77432119,1.85588104,1.04245268,2023-04-24,86.15488233,78.21652048,1.18498729,,5.27025879,10.44540293,7.42497993,23.77106917,521362.73972603,-3.8046163,9.51394984,19.41833417,195945162.448,32.86,31.734,29.101,28.2156,-4.16493503,3327336000,-1.77556611,-6.84214151,-12.87273659,1468498000,686831000,-6.47904316,-16.79525992,1710268000,1657167000,3805948000,197974000,2023-07-24,1.83516158,3.2421479,4.67343324,34.053,30.24735626,18.82845188,8.84701373,90.28475712,30.018,28.1594,28.19235,6.27651681,-45594000,29.07013773,31.9664115,0.7682,25.3401986,0.23529412
NE,Noble Corporation plc A,48.43,1.40284757,0.67,Strong Buy,1541955,74676880.65,6713815708,19.25952438,2.8336,5800,Industrial Services,Contract Drilling,48.59,36.2,1.3158569,48.59,34.85,21.1961962,97.67346939,48.59,34.85,23.48291688,48.59,24.12,48.59,20.34,1888920,1724995,1400861.98333333,1465378.8,485706000,189386000,485706000,189386000,17.23553619,4.84953453,United States,0.14055369,1.88384736,,0,0,2.4778032,62.77281103,-3.40457394,605.5571869,571649000,172.6955717,12.32414245,6093610000,,1.7309,0.19,-19.22741161,,2.5146,,0.387139,46.54482894,42.37621096,41.36383344,39.44368633,-14.19423864,7.54438069,4.39495366,-218.58617277,-27.26739364,-23.61796525,21.60382276,24.96031529,,305445000,152317000,-4.26576327,2907.83965245,,65.84930407,331268000,,168948000,-19.93079533,,,11.94952495,17.29459202,15.79152483,19.7394125,1.80827505,1.81235281,88.70205733,3.89841432,3.34343604,1.88384736,2023-05-03,89.06513094,76.88488761,,,8.82843466,12.13449311,10.64812921,46.62325568,243766.72413793,-2.01383892,190.1840841,112.65378866,198404568.128,46.534,43.657,40.52533333,39.4982,22.77066945,5072392000,-3.10365274,149.44844778,10324.74316307,872178000,520654000,-27.73251311,141.04351852,1627779000,1368085000,1413847000,251084000,2023-08-02,2.42411467,3.5429435,4.5036024,48.15333333,40.96741029,30.01342282,13.36610487,92.71786709,40.947,39.3686,37.9888,17.95369723,0,40.41520267,44.49300309,1.9863,23.54591837,0.64422278
APG,APi Group Corporation,27.98,1.15690528,0.32,Buy,867284,24266606.32,6693177069.4577,120.29234738,0.2653,26000,Industrial Services,Engineering & Construction,28.17,25.15,1.4770445,28.17,21.1058,31.85673893,207.47252747,28.17,19.255,36.82151589,28.17,13.09,28.17,4.3,818465.2,1108843.1,1006522.01666667,1139313.13333333,607000000,363000000,607000000,363000000,2.64123258,5.94471791,United States,0.95239703,1.5261459,,0,0,,46.74556213,5,113.04347826,574000000,59.88857939,17.19795983,9261030000,,0.109,0.25,36.16504854,,0.2326,,0.397869,27.35867417,26.3026195,25.71611155,23.39352874,64.65517241,2.91247332,4.83221477,-113.01775148,85.80645161,,23.23879231,23.62416107,86.53610771,1524000000,377000000,-8.49514563,17.08074534,60.32388664,48.45648743,2458000000,55.31914894,73000000,18.18181818,,120.83333333,1.11314425,1.58090977,2.92772187,4.05667412,3.1229735,3.09153507,23.07246975,1.11491129,1.1352454,1.42091672,2023-05-04,76.74682218,73.56966299,,,1.33266281,3.51167799,1.79950768,66.44670051,252230.76923077,-5.22607164,9.72127804,45.5078125,151497984.014,27.072,27.05,25.52,23.1925,56.83271952,7766000000,-4.0168088,-4.61802997,61.66577683,2364000000,2821000000,-6.83619551,-8.0208673,5167000000,4804000000,6558000000,173294000,2023-08-03,1.91751085,1.96292789,2.53610491,27.93,26.08661959,46.79958027,3.93759287,84.80845443,26.34,24.3566,20.68485,2.29679344,0,24.83072896,26.97352543,0.1244,13.32523289,-0.07142857
RMBS,"Rambus, Inc.",61.4,0.42525352,0.26,Buy,913689,56100504.6,6683093782.65947,124.67005076,0.5041,765,Electronic Technology,Semiconductors,65.24,57.07,0.9946076,68.54,43.58,22.8,375.96899225,68.54,39.11,58.4516129,68.54,20.89,127,3.08,1309746.8,1530266.03333333,1496440.38333333,1388072.78888889,313226000,292137000,125334000,99876000,-4.31665887,1.82421227,United States,0.04255319,5.12366128,,0,0,,71.34023119,-35.3876443,6.44780814,128491000.00000001,47.90160689,49.99082611,5437980000,-181.89223058,-0.1307,0.23746,-79.49965254,,0.4925,,0.389696,61.35964757,61.17886281,60.45783263,53.43582467,9.79896611,48.33715559,44.82635968,-31.76683142,-22.1932795,1.65527568,69.04745676,67.65657448,36.60657578,314023000,72830000,-9.14194466,5.24262305,25.81582981,63.69811018,-259723000,-178.05170721,-14310000,-79.42817732,,,-3.14648642,11.7547204,17.60207391,16.90589025,8.47850822,8.77358437,32.42767911,14.53614807,14.77942888,4.85144634,2023-05-01,50.15848372,52.38307469,34.91016792,34.25991204,5.45479255,7.09892562,6.85185679,38.52801062,594500.65359477,-7.03212467,14.85310449,31.52432124,107961178.6,61,61.862,62.10433333,52.2501,-17.85200293,962630000,-4.93425796,-9.26075174,-77.62277516,492763000,32414000,-27.12843686,-69.89029567,233297000,200901000,454793000,108845000,2023-07-31,1.81937387,3.31706533,3.56704972,61.51,61.08377682,69.70702045,-3.79191476,188.94117647,61.0905,58.4414,43.95545,13.06929639,0,58.40180881,61.39791359,-0.1307,-4.6879851,-1.03159252
