Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
AURA,AURA BIOSCIENCES INC,Health Care,Equity,"7,477,302.30",0.01,"7,477,302.30","618,470.00",12.09,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BTAI,BIOXCEL THERAPEUTICS INC,Health Care,Equity,"7,464,750.74",0.01,"7,464,750.74","438,587.00",17.02,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Equity,"7,455,819.96",0.01,"7,455,819.96","317,404.00",23.49,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BOOM,DMC GLOBAL INC,Energy,Equity,"7,436,562.57",0.01,"7,436,562.57","435,651.00",17.07,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PTVE,PACTIV EVERGREEN INC,Materials,Equity,"7,407,918.84",0.01,"7,407,918.84","977,298.00",7.58,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Equity,"7,408,864.56",0.01,"7,408,864.56","445,512.00",16.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FLIC,FIRST OF LONG ISLAND CORP,Financials,Equity,"7,409,032.75",0.01,"7,409,032.75","604,819.00",12.25,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
AMNB,AMERICAN NATIONAL BANKSHARES INC,Financials,Equity,"7,391,214.68",0.01,"7,391,214.68","259,159.00",28.52,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,"7,357,667.58",0.01,"7,357,667.58","171,029.00",43.02,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Equity,"7,359,931.56",0.01,"7,359,931.56","164,431.00",44.76,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FARO,FARO TECHNOLOGIES INC,Information Technology,Equity,"7,361,285.75",0.01,"7,361,285.75","471,575.00",15.61,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BAND,BANDWIDTH INC CLASS A,Communication,Equity,"7,354,482.88",0.01,"7,354,482.88","547,616.00",13.43,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
MGNX,MACROGENICS INC,Health Care,Equity,"7,327,792.71",0.01,"7,327,792.71","1,390,473.00",5.27,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
WTBA,WEST BANCORPORATION INC,Financials,Equity,"7,320,423.60",0.01,"7,320,423.60","400,680.00",18.27,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ITOS,ITEOS THERAPEUTICS INC,Health Care,Equity,"7,286,987.31",0.01,"7,286,987.31","560,969.00",12.99,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,"7,253,582.16",0.01,"7,253,582.16","1,998,232.00",3.63,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CZNC,CITIZENS AND NORTHERN CORP,Financials,Equity,"7,238,140.00",0.01,"7,238,140.00","373,100.00",19.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BV,BRIGHTVIEW HOLDINGS INC,Industrials,Equity,"7,214,092.60",0.01,"7,214,092.60","1,008,964.00",7.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
REPX,RILEY EXPLORATION PERMIAN INC,Energy,Equity,"7,178,189.72",0.01,"7,178,189.72","206,033.00",34.84,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
VUZI,VUZIX CORP,Consumer Discretionary,Equity,"7,171,195.55",0.01,"7,171,195.55","1,425,685.00",5.03,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"7,161,994.35",0.01,"7,161,994.35","974,421.00",7.35,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
EWTX,EDGEWISE THERAPEUTICS INC,Health Care,Equity,"7,149,174.54",0.01,"7,149,174.54","951,954.00",7.51,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FIPWV,FTAI INFRASTRUCTURE,Industrials,Equity,"7,152,650.40",0.01,"7,152,650.40","2,067,240.00",3.46,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ONTF,ON24 INC,Information Technology,Equity,"7,118,602.21",0.01,"7,118,602.21","824,867.00",8.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
GCO,GENESCO INC,Consumer Discretionary,Equity,"7,085,577.10",0.01,"7,085,577.10","277,322.00",25.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,Equity,"7,078,498.56",0.01,"7,078,498.56","92,096.00",76.86,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Equity,"7,063,864.08",0.01,"7,063,864.08","119,161.00",59.28,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
TARO,TARO PHARMACEUTICAL INDUSTRIES LTD,Health Care,Equity,"7,064,809.95",0.01,"7,064,809.95","186,161.00",37.95,Israel,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,Equity,"7,038,378.09",0.01,"7,038,378.09","217,839.00",32.31,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
LPSN,LIVEPERSON INC,Information Technology,Equity,"7,015,218.58",0.01,"7,015,218.58","1,515,166.00",4.63,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
STOK,STOKE THERAPEUTICS INC,Health Care,Equity,"7,006,383.76",0.01,"7,006,383.76","635,788.00",11.02,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ZIMV,ZIMVIE INC,Health Care,Equity,"7,006,484.84",0.01,"7,006,484.84","594,778.00",11.78,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PETS,PETMED EXPRESS INC,Consumer Discretionary,Equity,"6,987,636.48",0.01,"6,987,636.48","496,281.00",14.08,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,"6,969,643.20",0.01,"6,969,643.20","562,068.00",12.40,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
STRO,SUTRO BIOPHARMA INC,Health Care,Equity,"6,972,134.39",0.01,"6,972,134.39","1,369,771.00",5.09,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"6,957,750.28",0.01,"6,957,750.28","484,523.00",14.36,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CABA,CABALETTA BIO INC,Health Care,Equity,"6,943,749.64",0.01,"6,943,749.64","578,164.00",12.01,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
EU,ENCORE ENERGY CORP,Energy,Equity,"6,906,374.68",0.01,"6,906,374.68","3,055,918.00",2.26,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
GCMG,GCM GROSVENOR INC CLASS A,Financials,Equity,"6,892,078.05",0.01,"6,892,078.05","930,105.00",7.41,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
WSBF,WATERSTONE FINANCIAL INC,Financials,Equity,"6,850,571.60",0.01,"6,850,571.60","474,088.00",14.45,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
TWOU,2U INC,Consumer Discretionary,Equity,"6,849,290.83",0.01,"6,849,290.83","1,836,271.00",3.73,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
STER,STERLING CHECK CORP,Industrials,Equity,"6,836,318.80",0.01,"6,836,318.80","560,354.00",12.20,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CHRS,COHERUS BIOSCIENCES INC,Health Care,Equity,"6,829,797.12",0.01,"6,829,797.12","1,778,593.00",3.84,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
DSKE,DASEKE INC,Industrials,Equity,"6,817,483.17",0.01,"6,817,483.17","951,498.00",7.17,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
WEST,WESTROCK COFFEE,Consumer Staples,Equity,"6,817,767.88",0.01,"6,817,767.88","632,446.00",10.78,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SMMT,SUMMIT THERAPEUTICS INC,Health Care,Equity,"6,818,409.02",0.01,"6,818,409.02","2,684,413.00",2.54,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
NVTA,INVITAE CORP,Health Care,Equity,"6,777,600.50",0.01,"6,777,600.50","6,161,455.00",1.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,Equity,"6,772,049.35",0.01,"6,772,049.35","3,240,215.00",2.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SES,SES AI CORP CLASS A,Industrials,Equity,"6,772,962.78",0.01,"6,772,962.78","2,810,358.00",2.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
EOLS,EVOLUS INC,Health Care,Equity,"6,768,364.05",0.01,"6,768,364.05","928,445.00",7.29,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
NETI,ENETI INC,Industrials,Equity,"6,760,902.21",0.01,"6,760,902.21","576,377.00",11.73,Monaco,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SCPH,SCPHARMACEUTICALS INC,Health Care,Equity,"6,712,614.18",0.01,"6,712,614.18","651,078.00",10.31,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ENFN,ENFUSION INC CLASS A,Information Technology,Equity,"6,707,935.02",0.01,"6,707,935.02","599,458.00",11.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
IBRX,IMMUNITYBIO INC,Health Care,Equity,"6,690,738.54",0.01,"6,690,738.54","2,553,717.00",2.62,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
GPMT,GRANITE POINT MORTGAGE TRUST INC,Financials,Equity,"6,684,915.16",0.01,"6,684,915.16","1,256,563.00",5.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,"6,677,318.37",0.01,"6,677,318.37","1,752,577.00",3.81,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ASRT,ASSERTIO HOLDINGS INC,Health Care,Equity,"6,671,736.61",0.01,"6,671,736.61","1,237,799.00",5.39,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SPFI,SOUTH PLAINS FINANCIAL INC,Financials,Equity,"6,672,442.80",0.01,"6,672,442.80","292,651.00",22.80,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
EVGO,EVGO INC CLASS A,Consumer Discretionary,Equity,"6,672,716.38",0.01,"6,672,716.38","1,728,683.00",3.86,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
LYTS,LSI INDUSTRIES INC,Industrials,Equity,"6,652,119.88",0.01,"6,652,119.88","549,308.00",12.11,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PFHC,PROFRAC HOLDING CORP,Energy,Equity,"6,600,399.52",0.01,"6,600,399.52","566,072.00",11.66,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FSBC,FIVE STAR BANCORP,Financials,Equity,"6,592,481.08",0.01,"6,592,481.08","303,242.00",21.74,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
TPC,TUTOR PERINI CORP,Industrials,Equity,"6,580,630.53",0.01,"6,580,630.53","1,017,099.00",6.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CANO,CANO HEALTH INC CLASS A,Health Care,Equity,"6,575,480.40",0.01,"6,575,480.40","5,479,567.00",1.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ZUMZ,ZUMIEZ INC,Consumer Discretionary,Equity,"6,553,396.90",0.01,"6,553,396.90","381,455.00",17.18,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ARIS,ARIS WATER SOLUTIONS INC CLASS A,Industrials,Equity,"6,519,170.13",0.01,"6,519,170.13","681,209.00",9.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PSTL,POSTAL REALTY TRUST INC CLASS A,Real Estate,Equity,"6,513,261.39",0.01,"6,513,261.39","448,263.00",14.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,Equity,"6,513,870.77",0.01,"6,513,870.77","734,371.00",8.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CSTR,CAPSTAR FINANCIAL HOLDINGS INC,Financials,Equity,"6,497,099.21",0.01,"6,497,099.21","510,377.00",12.73,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
EBTC,ENTERPRISE BANCORP INC,Financials,Equity,"6,500,043.04",0.01,"6,500,043.04","224,449.00",28.96,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
INOD,INNODATA INC,Industrials,Equity,"6,484,319.04",0.01,"6,484,319.04","580,512.00",11.17,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ACNB,ACNB CORP,Financials,Equity,"6,485,131.24",0.01,"6,485,131.24","195,748.00",33.13,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
DXLG,DESTINATION XL GROUP INC,Consumer Discretionary,Equity,"6,475,683.20",0.01,"6,475,683.20","1,321,568.00",4.90,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,Equity,"6,474,175.74",0.01,"6,474,175.74","70,594.00",91.71,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CGEM,CULLINAN ONCOLOGY INC,Health Care,Equity,"6,475,220.73",0.01,"6,475,220.73","566,511.00",11.43,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
INGN,INOGEN INC,Health Care,Equity,"6,460,029.85",0.01,"6,460,029.85","554,509.00",11.65,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BLFY,BLUE FOUNDRY BANCORP,Financials,Equity,"6,439,219.20",0.01,"6,439,219.20","631,296.00",10.20,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ICPT,INTERCEPT PHARMACEUTICALS INC,Health Care,Equity,"6,395,377.50",0.01,"6,395,377.50","568,478.00",11.25,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CIVB,CIVISTA BANCSHARES INC,Financials,Equity,"6,389,663.19",0.01,"6,389,663.19","376,527.00",16.97,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BSRR,SIERRA BANCORP,Financials,Equity,"6,383,122.20",0.01,"6,383,122.20","373,282.00",17.10,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,Equity,"6,366,789.60",0.01,"6,366,789.60","253,455.00",25.12,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ICVX,ICOSAVAX INC,Health Care,Equity,"6,355,039.68",0.01,"6,355,039.68","640,629.00",9.92,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,Communication,Equity,"6,338,708.35",0.01,"6,338,708.35","1,681,355.00",3.77,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BIG,BIG LOTS INC,Consumer Discretionary,Equity,"6,329,576.55",0.01,"6,329,576.55","691,757.00",9.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
UIS,UNISYS CORP,Information Technology,Equity,"6,310,863.13",0.01,"6,310,863.13","1,565,971.00",4.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Equity,"6,314,551.52",0.01,"6,314,551.52","109,933.00",57.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SMMF,SUMMIT FINANCIAL GROUP INC,Financials,Equity,"6,291,949.39",0.01,"6,291,949.39","293,879.00",21.41,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
NWPX,NORTHWEST PIPE,Industrials,Equity,"6,293,162.16",0.01,"6,293,162.16","213,183.00",29.52,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Equity,"6,275,624.67",0.01,"6,275,624.67","464,517.00",13.51,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
LUNA,LUNA INNOVATIONS INC,Information Technology,Equity,"6,265,854.00",0.01,"6,265,854.00","702,450.00",8.92,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,"6,261,469.30",0.01,"6,261,469.30","661,190.00",9.47,Canada,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
EVCM,EVERCOMMERCE INC,Information Technology,Equity,"6,234,350.78",0.01,"6,234,350.78","536,519.00",11.62,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity,"6,220,417.98",0.01,"6,220,417.98","1,559,002.00",3.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
AESI,ATLAS ENERGY SOLUTIONS INC CLASS A,Energy,Equity,"6,209,844.90",0.01,"6,209,844.90","371,847.00",16.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PLCE,CHILDRENS PLACE INC,Consumer Discretionary,Equity,"6,205,680.03",0.01,"6,205,680.03","280,673.00",22.11,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CUTR,CUTERA INC,Health Care,Equity,"6,190,305.56",0.01,"6,190,305.56","394,036.00",15.71,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ALLK,ALLAKOS INC,Health Care,Equity,"6,178,360.24",0.01,"6,178,360.24","1,467,544.00",4.21,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
ABUS,ARBUTUS BIOPHARMA CORP,Health Care,Equity,"6,171,880.96",0.01,"6,171,880.96","2,755,304.00",2.24,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FNLC,FIRST BANCORP INC,Financials,Equity,"6,082,908.48",0.01,"6,082,908.48","248,688.00",24.46,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
INTT,INTEST CORP,Information Technology,Equity,"6,077,650.41",0.01,"6,077,650.41","225,851.00",26.91,United States,Nyse Mkt Llc,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BLNK,BLINK CHARGING,Industrials,Equity,"6,064,187.55",0.01,"6,064,187.55","1,133,493.00",5.35,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PKE,PARK AEROSPACE CORP,Industrials,Equity,"6,065,928.50",0.01,"6,065,928.50","447,670.00",13.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
HBCP,HOME BANCORP INC,Financials,Equity,"6,063,164.96",0.01,"6,063,164.96","182,296.00",33.26,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SOI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,Equity,"6,036,355.38",0.01,"6,036,355.38","741,567.00",8.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SHBI,SHORE BANCSHARES INC,Financials,Equity,"6,017,064.26",0.01,"6,017,064.26","507,341.00",11.86,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BBW,BUILD A BEAR WORKSHOP INC,Consumer Discretionary,Equity,"5,981,890.20",0.01,"5,981,890.20","296,868.00",20.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
FISI,FINANCIAL INSTITUTIONS INC,Financials,Equity,"5,962,978.56",0.01,"5,962,978.56","370,832.00",16.08,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
KODK,EASTMAN KODAK,Information Technology,Equity,"5,952,446.01",0.01,"5,952,446.01","1,349,761.00",4.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
HBT,HBT FINANCIAL INC,Financials,Equity,"5,947,234.54",0.01,"5,947,234.54","329,122.00",18.07,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
AVNW,AVIAT NETWORKS INC,Information Technology,Equity,"5,937,444.76",0.01,"5,937,444.76","187,183.00",31.72,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,"5,934,772.08",0.01,"5,934,772.08","1,454,601.00",4.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
MVBF,MVB FINANCIAL CORP,Financials,Equity,"5,909,675.10",0.01,"5,909,675.10","291,117.00",20.30,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CMAX,CAREMAX INC CLASS A,Health Care,Equity,"5,892,296.50",0.01,"5,892,296.50","1,780,150.00",3.31,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
PTRA,PROTERRA INC,Industrials,Equity,"5,885,328.15",0.01,"5,885,328.15","5,208,255.00",1.13,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
YMAB,Y MABS THERAPEUTICS INC,Health Care,Equity,"5,866,604.80",0.01,"5,866,604.80","862,736.00",6.80,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
NEXT,NEXTDECADE CORP,Energy,Equity,"5,871,253.08",0.01,"5,871,253.08","735,746.00",7.98,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
MCBC,MACATAWA BANK CORP,Financials,Equity,"5,862,441.00",0.01,"5,862,441.00","630,370.00",9.30,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CIO,CITY OFFICE REIT INC,Real Estate,Equity,"5,831,322.54",0.01,"5,831,322.54","1,030,269.00",5.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
BRT,BRT APARTMENTS CORP,Real Estate,Equity,"5,822,634.72",0.01,"5,822,634.72","296,016.00",19.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
CMPX,COMPASS THERAPEUTICS,Health Care,Equity,"5,808,315.00",0.01,"5,808,315.00","1,936,105.00",3.00,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
SEER,SEER INC CLASS A,Health Care,Equity,"5,803,934.76",0.01,"5,803,934.76","1,362,426.00",4.26,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
GNTY,GUARANTY BANCSHARES INC,Financials,Equity,"5,796,997.12",0.01,"5,796,997.12","216,064.00",26.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
TNYA,TENAYA THERAPEUTICS INC,Health Care,Equity,"5,791,535.61",0.01,"5,791,535.61","1,039,773.00",5.57,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
TCX,TUCOWS INC,Information Technology,Equity,"5,787,836.47",0.01,"5,787,836.47","230,683.00",25.09,United States,NASDAQ,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
NUVB,NUVATION BIO INC CLASS A,Health Care,Equity,"5,783,730.75",0.01,"5,783,730.75","3,304,989.00",1.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Russell 2000 ETF,IWM,2023-06-27
