Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,Equity,"20,845,645.38",0.04,"20,845,645.38","260,538.00",80.01,United States,NASDAQ,USD,1.0,USD,-
CLH,CLEAN HARBORS INC,Industrials,Equity,"20,826,280.00",0.04,"20,826,280.00","134,000.00",155.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NVT,NVENT ELECTRIC PLC,Industrials,Equity,"20,697,701.38",0.04,"20,697,701.38","429,502.00",48.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CTLT,CATALENT INC,Health Care,Equity,"20,690,487.88",0.04,"20,690,487.88","469,598.00",44.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
IRM,IRON MOUNTAIN INC,Real Estate,Equity,"20,614,057.38",0.04,"20,614,057.38","381,954.00",53.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
THC,TENET HEALTHCARE CORP,Health Care,Equity,"20,607,889.60",0.04,"20,607,889.60","263,528.00",78.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
GNRC,GENERAC HOLDINGS INC,Industrials,Equity,"20,495,670.65",0.04,"20,495,670.65","158,795.00",129.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HAS,HASBRO INC,Consumer Discretionary,Equity,"20,469,480.00",0.04,"20,469,480.00","341,158.00",60.00,United States,NASDAQ,USD,1.0,USD,-
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,Equity,"20,378,338.32",0.04,"20,378,338.32","312,216.00",65.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ARW,ARROW ELECTRONICS INC,Information Technology,Equity,"20,205,941.80",0.04,"20,205,941.80","149,585.00",135.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,Equity,"20,071,080.20",0.04,"20,071,080.20","54,869.00",365.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LAD,LITHIA MOTORS INC,Consumer Discretionary,Equity,"20,025,179.79",0.04,"20,025,179.79","70,653.00",283.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AOS,A O SMITH CORP,Industrials,Equity,"19,883,521.15",0.04,"19,883,521.15","286,135.00",69.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Equity,"19,858,810.00",0.04,"19,858,810.00","57,230.00",347.00,United States,NASDAQ,USD,1.0,USD,-
SOFI,SOFI TECHNOLOGIES INC,Financials,Equity,"19,830,484.08",0.04,"19,830,484.08","2,394,986.00",8.28,United States,NASDAQ,USD,1.0,USD,-
MOH,MOLINA HEALTHCARE INC,Health Care,Equity,"19,808,832.30",0.04,"19,808,832.30","68,795.00",287.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BERY,BERRY GLOBAL GROUP INC,Materials,Equity,"19,727,473.20",0.04,"19,727,473.20","317,060.00",62.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WHR,WHIRLPOOL CORP,Consumer Discretionary,Equity,"19,638,876.51",0.04,"19,638,876.51","139,689.00",140.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DKS,DICKS SPORTING INC,Consumer Discretionary,Equity,"19,555,308.69",0.04,"19,555,308.69","145,317.00",134.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NNN,NNN REIT INC,Real Estate,Equity,"19,538,557.50",0.04,"19,538,557.50","473,662.00",41.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RGLD,ROYAL GOLD INC,Materials,Equity,"19,517,143.88",0.04,"19,517,143.88","171,188.00",114.01,United States,NASDAQ,USD,1.0,USD,-
MIDD,MIDDLEBY CORP,Industrials,Equity,"19,481,511.14",0.04,"19,481,511.14","138,866.00",140.29,United States,NASDAQ,USD,1.0,USD,-
NYCB,NEW YORK COMMUNITY BANCORP INC,Financials,Equity,"19,466,096.22",0.04,"19,466,096.22","1,859,226.00",10.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BLD,TOPBUILD CORP,Consumer Discretionary,Equity,"19,400,780.58",0.04,"19,400,780.58","77,334.00",250.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WCC,WESCO INTERNATIONAL INC,Industrials,Equity,"19,394,968.50",0.04,"19,394,968.50","115,515.00",167.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
Z,ZILLOW GROUP INC CLASS C,Real Estate,Equity,"19,387,880.82",0.04,"19,387,880.82","403,326.00",48.07,United States,NASDAQ,USD,1.0,USD,-
RHI,ROBERT HALF,Industrials,Equity,"19,367,185.35",0.04,"19,367,185.35","274,595.00",70.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CACI,CACI INTERNATIONAL INC CLASS A,Industrials,Equity,"19,340,220.48",0.04,"19,340,220.48","58,912.00",328.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SAIA,SAIA INC,Industrials,Equity,"19,299,472.85",0.04,"19,299,472.85","61,705.00",312.77,United States,NASDAQ,USD,1.0,USD,-
ATR,APTARGROUP INC,Materials,Equity,"19,269,671.55",0.04,"19,269,671.55","170,785.00",112.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AZO,AUTOZONE INC,Consumer Discretionary,Equity,"19,186,246.68",0.04,"19,186,246.68","7,916.00","2,423.73",United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PTC,PTC INC,Information Technology,Equity,"19,077,092.38",0.04,"19,077,092.38","135,433.00",140.86,United States,NASDAQ,USD,1.0,USD,-
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Real Estate,Equity,"19,018,578.30",0.04,"19,018,578.30","211,083.00",90.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BEN,FRANKLIN RESOURCES INC,Financials,Equity,"18,973,513.05",0.04,"18,973,513.05","743,185.00",25.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EGP,EASTGROUP PROPERTIES REIT INC,Real Estate,Equity,"18,893,634.86",0.04,"18,893,634.86","114,493.00",165.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ITT,ITT INC,Industrials,Equity,"18,784,133.52",0.04,"18,784,133.52","215,736.00",87.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DE,DEERE,Industrials,Equity,"18,738,168.50",0.04,"18,738,168.50","46,330.00",404.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CASY,CASEYS GENERAL STORES INC,Consumer Staples,Equity,"18,699,575.10",0.04,"18,699,575.10","83,235.00",224.66,United States,NASDAQ,USD,1.0,USD,-
NWSA,NEWS CORP CLASS A,Communication,Equity,"18,649,297.24",0.04,"18,649,297.24","994,099.00",18.76,United States,NASDAQ,USD,1.0,USD,-
XP,XP CLASS A INC,Financials,Equity,"18,649,409.80",0.04,"18,649,409.80","795,284.00",23.45,United States,NASDAQ,USD,1.0,USD,-
ALLY,ALLY FINANCIAL INC,Financials,Equity,"18,629,429.31",0.04,"18,629,429.31","706,463.00",26.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
OGE,OGE ENERGY CORP,Utilities,Equity,"18,623,604.16",0.04,"18,623,604.16","521,962.00",35.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VRT,VERTIV HOLDINGS CLASS A,Industrials,Equity,"18,494,281.20",0.04,"18,494,281.20","782,330.00",23.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"18,463,859.38",0.04,"18,463,859.38","275,827.00",66.94,United States,NASDAQ,USD,1.0,USD,-
GXO,GXO LOGISTICS INC,Industrials,Equity,"18,452,200.00",0.04,"18,452,200.00","305,500.00",60.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Real Estate,Equity,"18,399,734.10",0.04,"18,399,734.10","611,490.00",30.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RIVN,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,Equity,"18,230,484.36",0.04,"18,230,484.36","1,347,412.00",13.53,United States,NASDAQ,USD,1.0,USD,-
VOYA,VOYA FINANCIAL INC,Financials,Equity,"18,133,066.30",0.04,"18,133,066.30","260,570.00",69.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EWBC,EAST WEST BANCORP INC,Financials,Equity,"18,105,127.62",0.04,"18,105,127.62","366,649.00",49.38,United States,NASDAQ,USD,1.0,USD,-
JLL,JONES LANG LASALLE INC,Real Estate,Equity,"18,066,977.63",0.04,"18,066,977.63","123,721.00",146.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WRK,WESTROCK,Materials,Equity,"18,061,849.61",0.04,"18,061,849.61","663,307.00",27.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TTEK,TETRA TECH INC,Industrials,Equity,"18,008,655.48",0.04,"18,008,655.48","113,319.00",158.92,United States,NASDAQ,USD,1.0,USD,-
HR,HEALTHCARE REALTY TRUST INC CLASS,Real Estate,Equity,"17,979,412.22",0.04,"17,979,412.22","991,694.00",18.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MTZ,MASTEC INC,Industrials,Equity,"17,939,536.60",0.04,"17,939,536.60","162,290.00",110.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
INGR,INGREDION INC,Consumer Staples,Equity,"17,931,762.46",0.04,"17,931,762.46","172,189.00",104.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,Equity,"17,807,832.16",0.04,"17,807,832.16","148,201.00",120.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WM,WASTE MANAGEMENT INC,Industrials,Equity,"17,774,430.60",0.04,"17,774,430.60","107,340.00",165.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ACHC,ACADIA HEALTHCARE COMPANY INC,Health Care,Equity,"17,732,406.69",0.04,"17,732,406.69","234,153.00",75.73,United States,NASDAQ,USD,1.0,USD,-
RNR,RENAISSANCERE HOLDING LTD,Financials,Equity,"17,697,141.81",0.04,"17,697,141.81","94,239.00",187.79,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WSC,WILLSCOT MOBILE MINI HOLDINGS CORP,Industrials,Equity,"17,691,507.82",0.04,"17,691,507.82","384,097.00",46.06,United States,NASDAQ,USD,1.0,USD,-
ROKU,ROKU INC CLASS A,Communication,Equity,"17,637,169.03",0.04,"17,637,169.03","281,879.00",62.57,United States,NASDAQ,USD,1.0,USD,-
WWD,WOODWARD INC,Industrials,Equity,"17,627,499.60",0.04,"17,627,499.60","154,424.00",114.15,United States,NASDAQ,USD,1.0,USD,-
MKSI,MKS INSTRUMENTS INC,Information Technology,Equity,"17,533,292.49",0.04,"17,533,292.49","173,271.00",101.19,United States,NASDAQ,USD,1.0,USD,-
VST,VISTRA CORP,Utilities,Equity,"17,443,772.10",0.04,"17,443,772.10","694,971.00",25.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AAL,AMERICAN AIRLINES GROUP INC,Industrials,Equity,"17,346,184.26",0.03,"17,346,184.26","1,066,801.00",16.26,United States,NASDAQ,USD,1.0,USD,-
FR,FIRST INDUSTRIAL REALTY TRUST INC,Real Estate,Equity,"17,261,064.09",0.03,"17,261,064.09","344,601.00",50.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CW,CURTISS WRIGHT CORP,Industrials,Equity,"17,227,686.00",0.03,"17,227,686.00","99,582.00",173.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
A,AGILENT TECHNOLOGIES INC,Health Care,Equity,"17,228,245.72",0.03,"17,228,245.72","144,266.00",119.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ORI,OLD REPUBLIC INTERNATIONAL CORP,Financials,Equity,"17,190,629.40",0.03,"17,190,629.40","709,770.00",24.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RRC,RANGE RESOURCES CORP,Energy,Equity,"17,174,270.40",0.03,"17,174,270.40","611,184.00",28.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AIZ,ASSURANT INC,Financials,Equity,"17,115,865.83",0.03,"17,115,865.83","138,243.00",123.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LBRDK,LIBERTY BROADBAND CORP SERIES C,Communication,Equity,"17,064,057.04",0.03,"17,064,057.04","241,154.00",70.76,United States,NASDAQ,USD,1.0,USD,-
LFUS,LITTELFUSE INC,Information Technology,Equity,"17,064,565.05",0.03,"17,064,565.05","63,167.00",270.15,United States,NASDAQ,USD,1.0,USD,-
U,UNITY SOFTWARE INC,Information Technology,Equity,"17,041,056.24",0.03,"17,041,056.24","454,792.00",37.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ST,SENSATA TECHNOLOGIES HOLDING PLC,Industrials,Equity,"16,980,526.64",0.03,"16,980,526.64","393,797.00",43.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FTI,TECHNIPFMC PLC,Energy,Equity,"16,928,044.70",0.03,"16,928,044.70","1,146,110.00",14.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
GNTX,GENTEX CORP,Consumer Discretionary,Equity,"16,849,522.80",0.03,"16,849,522.80","611,820.00",27.54,United States,NASDAQ,USD,1.0,USD,-
SKX,SKECHERS USA INC CLASS A,Consumer Discretionary,Equity,"16,712,662.82",0.03,"16,712,662.82","329,119.00",50.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VFC,VF CORP,Consumer Discretionary,Equity,"16,638,593.92",0.03,"16,638,593.92","912,704.00",18.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MAT,MATTEL INC,Consumer Discretionary,Equity,"16,606,564.91",0.03,"16,606,564.91","919,013.00",18.07,United States,NASDAQ,USD,1.0,USD,-
GME,GAMESTOP CORP CLASS A,Consumer Discretionary,Equity,"16,571,916.90",0.03,"16,571,916.90","699,237.00",23.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WBS,WEBSTER FINANCIAL CORP,Financials,Equity,"16,546,551.06",0.03,"16,546,551.06","453,206.00",36.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CG,CARLYLE GROUP INC,Financials,Equity,"16,523,670.00",0.03,"16,523,670.00","550,789.00",30.00,United States,NASDAQ,USD,1.0,USD,-
JEF,JEFFERIES FINANCIAL GROUP INC,Financials,Equity,"16,483,120.52",0.03,"16,483,120.52","524,606.00",31.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,Equity,"16,449,130.88",0.03,"16,449,130.88","1,733,312.00",9.49,United States,NASDAQ,USD,1.0,USD,-
OLN,OLIN CORP,Materials,Equity,"16,263,199.44",0.03,"16,263,199.44","337,131.00",48.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,Equity,"16,251,457.60",0.03,"16,251,457.60","837,704.00",19.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BRX,BRIXMOR PROPERTY GROUP REIT INC,Real Estate,Equity,"16,232,128.86",0.03,"16,232,128.86","781,518.00",20.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MSFUT,CASH COLLATERAL MSFUT USD,Cash and/or Derivatives,Cash Collateral and Margins,"16,153,740.00",0.03,"16,153,740.00","16,153,740.00",100.00,United States,-,USD,1.0,USD,"Feb 01, 2009"
AXTA,AXALTA COATING SYSTEMS LTD,Materials,Equity,"16,141,071.66",0.03,"16,141,071.66","515,854.00",31.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ALK,ALASKA AIR GROUP INC,Industrials,Equity,"16,118,343.00",0.03,"16,118,343.00","327,276.00",49.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
STAG,STAG INDUSTRIAL REIT INC,Real Estate,Equity,"16,070,155.48",0.03,"16,070,155.48","468,791.00",34.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WOLF,WOLFSPEED INC,Information Technology,Equity,"16,009,041.90",0.03,"16,009,041.90","323,742.00",49.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CFR,CULLEN FROST BANKERS INC,Financials,Equity,"16,004,050.68",0.03,"16,004,050.68","154,524.00",103.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CIEN,CIENA CORP,Information Technology,Equity,"15,885,159.08",0.03,"15,885,159.08","387,254.00",41.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NYT,NEW YORK TIMES CLASS A,Communication,Equity,"15,848,207.13",0.03,"15,848,207.13","421,607.00",37.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HXL,HEXCEL CORP,Industrials,Equity,"15,766,418.22",0.03,"15,766,418.22","220,017.00",71.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SWN,SOUTHWESTERN ENERGY,Energy,Equity,"15,752,242.00",0.03,"15,752,242.00","2,864,044.00",5.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SCI,SERVICE,Consumer Discretionary,Equity,"15,707,638.44",0.03,"15,707,638.44","247,092.00",63.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AR,ANTERO RESOURCES CORP,Energy,Equity,"15,696,109.18",0.03,"15,696,109.18","738,293.00",21.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DINO,HF SINCLAIR CORP,Energy,Equity,"15,665,245.00",0.03,"15,665,245.00","368,594.00",42.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EHC,ENCOMPASS HEALTH CORP,Health Care,Equity,"15,630,534.88",0.03,"15,630,534.88","240,248.00",65.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NOV,NOV INC,Energy,Equity,"15,567,748.80",0.03,"15,567,748.80","1,024,194.00",15.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
IVZ,INVESCO LTD,Financials,Equity,"15,505,604.95",0.03,"15,505,604.95","968,495.00",16.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PDCE,PDC ENERGY INC,Energy,Equity,"15,467,323.86",0.03,"15,467,323.86","226,329.00",68.34,United States,NASDAQ,USD,1.0,USD,-
RBC,RBC BEARINGS INC,Industrials,Equity,"15,428,615.28",0.03,"15,428,615.28","73,807.00",209.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FHN,FIRST HORIZON CORP,Financials,Equity,"15,346,353.00",0.03,"15,346,353.00","1,395,123.00",11.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DXC,DXC TECHNOLOGY,Information Technology,Equity,"15,329,851.35",0.03,"15,329,851.35","593,031.00",25.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SF,STIFEL FINANCIAL CORP,Financials,Equity,"15,317,279.52",0.03,"15,317,279.52","267,972.00",57.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
XPO,XPO INC,Industrials,Equity,"15,297,638.72",0.03,"15,297,638.72","297,388.00",51.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AA,ALCOA CORP,Materials,Equity,"15,242,357.60",0.03,"15,242,357.60","464,140.00",32.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SEIC,SEI INVESTMENTS,Financials,Equity,"15,135,084.58",0.03,"15,135,084.58","265,621.00",56.98,United States,NASDAQ,USD,1.0,USD,-
ADC,AGREE REALTY REIT CORP,Real Estate,Equity,"15,108,549.96",0.03,"15,108,549.96","232,332.00",65.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SAIC,SCIENCE APPLICATIONS INTERNATIONAL,Industrials,Equity,"15,067,575.60",0.03,"15,067,575.60","140,294.00",107.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
GWRE,GUIDEWIRE SOFTWARE INC,Information Technology,Equity,"15,008,222.64",0.03,"15,008,222.64","212,943.00",70.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VMI,VALMONT INDS INC,Industrials,Equity,"15,002,115.38",0.03,"15,002,115.38","50,582.00",296.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AGNC,AGNC INVESTMENT REIT CORP,Financials,Equity,"14,881,342.98",0.03,"14,881,342.98","1,497,117.00",9.94,United States,NASDAQ,USD,1.0,USD,-
PII,POLARIS INC,Consumer Discretionary,Equity,"14,807,148.16",0.03,"14,807,148.16","128,356.00",115.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SON,SONOCO PRODUCTS,Materials,Equity,"14,635,002.88",0.03,"14,635,002.88","255,232.00",57.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
COHR,COHERENT CORP,Information Technology,Equity,"14,534,143.47",0.03,"14,534,143.47","311,157.00",46.71,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FAF,FIRST AMERICAN FINANCIAL CORP,Financials,Equity,"14,485,788.66",0.03,"14,485,788.66","261,618.00",55.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UNVR,UNIVAR SOLUTIONS INC,Industrials,Equity,"14,474,557.04",0.03,"14,474,557.04","404,996.00",35.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UGI,UGI CORP,Utilities,Equity,"14,427,549.25",0.03,"14,427,549.25","545,465.00",26.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,Equity,"14,350,286.94",0.03,"14,350,286.94","317,414.00",45.21,United States,NASDAQ,USD,1.0,USD,-
NU,NU HOLDINGS LTD CLASS A,Financials,Equity,"14,347,723.32",0.03,"14,347,723.32","1,897,847.00",7.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NVST,ENVISTA HOLDINGS CORP,Health Care,Equity,"14,319,072.50",0.03,"14,319,072.50","427,435.00",33.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BJ,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,Equity,"14,284,457.26",0.03,"14,284,457.26","227,134.00",62.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
STWD,STARWOOD PROPERTY TRUST REIT INC,Financials,Equity,"14,177,517.09",0.03,"14,177,517.09","769,263.00",18.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
KBR,KBR INC,Industrials,Equity,"14,063,136.98",0.03,"14,063,136.98","224,579.00",62.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EME,EMCOR GROUP INC,Industrials,Equity,"14,054,357.45",0.03,"14,054,357.45","80,059.00",175.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SRC,SPIRIT REALTY CAPITAL REIT INC,Real Estate,Equity,"14,044,093.02",0.03,"14,044,093.02","367,839.00",38.18,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BC,BRUNSWICK CORP,Consumer Discretionary,Equity,"14,014,687.72",0.03,"14,014,687.72","173,578.00",80.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CMA,COMERICA INC,Financials,Equity,"13,946,952.60",0.03,"13,946,952.60","343,521.00",40.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AES,AES CORP,Utilities,Equity,"13,862,470.05",0.03,"13,862,470.05","678,535.00",20.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TKR,TIMKEN,Industrials,Equity,"13,853,491.05",0.03,"13,853,491.05","163,155.00",84.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
OSK,OSHKOSH CORP,Industrials,Equity,"13,756,053.55",0.03,"13,756,053.55","170,185.00",80.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
X,US STEEL CORP,Materials,Equity,"13,700,752.47",0.03,"13,700,752.47","587,259.00",23.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CBSH,COMMERCE BANCSHARES INC,Financials,Equity,"13,631,017.53",0.03,"13,631,017.53","298,337.00",45.69,United States,NASDAQ,USD,1.0,USD,-
TW,TRADEWEB MARKETS INC CLASS A,Financials,Equity,"13,576,000.88",0.03,"13,576,000.88","195,676.00",69.38,United States,NASDAQ,USD,1.0,USD,-
WH,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,Equity,"13,544,412.70",0.03,"13,544,412.70","203,890.00",66.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,Equity,"13,505,909.58",0.03,"13,505,909.58","138,069.00",97.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
OGN,ORGANON,Health Care,Equity,"13,498,764.40",0.03,"13,498,764.40","666,935.00",20.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
IDA,IDACORP INC,Utilities,Equity,"13,488,129.36",0.03,"13,488,129.36","131,823.00",102.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MPW,MEDICAL PROPERTIES TRUST REIT INC,Real Estate,Equity,"13,451,179.00",0.03,"13,451,179.00","1,549,675.00",8.68,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BWXT,BWX TECHNOLOGIES INC,Industrials,Equity,"13,358,976.80",0.03,"13,358,976.80","197,618.00",67.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FCN,FTI CONSULTING INC,Industrials,Equity,"13,326,917.10",0.03,"13,326,917.10","70,805.00",188.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AYI,ACUITY BRANDS INC,Industrials,Equity,"13,316,863.80",0.03,"13,316,863.80","83,085.00",160.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AMG,AFFILIATED MANAGERS GROUP INC,Financials,Equity,"13,303,352.68",0.03,"13,303,352.68","93,076.00",142.93,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PVH,PVH CORP,Consumer Discretionary,Equity,"13,162,703.40",0.03,"13,162,703.40","162,804.00",80.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AIRC,APARTMENT INCOME REIT CORP,Real Estate,Equity,"13,083,134.24",0.03,"13,083,134.24","388,916.00",33.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TPX,TEMPUR SEALY INTERNATIONAL INC,Consumer Discretionary,Equity,"13,074,459.86",0.03,"13,074,459.86","347,171.00",37.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
H,HYATT HOTELS CORP CLASS A,Consumer Discretionary,Equity,"13,060,087.76",0.03,"13,060,087.76","121,444.00",107.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CC,CHEMOURS,Materials,Equity,"12,992,918.40",0.03,"12,992,918.40","388,080.00",33.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MSA,MSA SAFETY INC,Industrials,Equity,"12,976,510.08",0.03,"12,976,510.08","79,944.00",162.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
JBL,JABIL INC,Information Technology,Equity,"12,944,296.96",0.03,"12,944,296.96","125,624.00",103.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
G,GENPACT LTD,Industrials,Equity,"12,932,751.91",0.03,"12,932,751.91","351,529.00",36.79,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ELAN,ELANCO ANIMAL HEALTH INC,Health Care,Equity,"12,776,772.54",0.03,"12,776,772.54","1,301,097.00",9.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,Equity,"12,692,040.86",0.03,"12,692,040.86","106,103.00",119.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
