Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
EHC,ENCOMPASS HEALTH CORP,Health Care,Equity,"1,438,997.08",0.0,"1,438,997.08","22,118.00",65.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VMI,VALMONT INDS INC,Industrials,Equity,"1,337,027.72",0.0,"1,337,027.72","4,508.00",296.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WH,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,Equity,"1,306,213.09",0.0,"1,306,213.09","19,663.00",66.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
S,SENTINELONE INC CLASS A,Information Technology,Equity,"1,283,725.05",0.0,"1,283,725.05","83,089.00",15.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LNC,LINCOLN NATIONAL CORP,Financials,Equity,"1,231,185.72",0.0,"1,231,185.72","51,774.00",23.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HLI,HOULIHAN LOKEY INC CLASS A,Financials,Equity,"1,137,113.90",0.0,"1,137,113.90","12,115.00",93.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SPR,SPIRIT AEROSYSTEMS INC CLASS A,Industrials,Equity,"996,622.70",0.0,"996,622.70","35,467.00",28.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BHF,BRIGHTHOUSE FINANCIAL INC,Financials,Equity,"987,711.12",0.0,"987,711.12","22,392.00",44.11,United States,NASDAQ,USD,1.0,USD,-
DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Materials,Equity,"900,986.40",0.0,"900,986.40","529,992.00",1.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CABO,CABLE ONE INC,Communication,Equity,"848,794.45",0.0,"848,794.45","1,337.00",634.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LBRDA,LIBERTY BROADBAND CORP SERIES A,Communication,Equity,"790,691.94",0.0,"790,691.94","11,241.00",70.34,United States,NASDAQ,USD,1.0,USD,-
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"769,622.84",0.0,"769,622.84","65,836.00",11.69,United States,NASDAQ,USD,1.0,USD,-
TNDM,TANDEM DIABETES CARE INC,Health Care,Equity,"716,586.52",0.0,"716,586.52","28,652.00",25.01,United States,NASDAQ,USD,1.0,USD,-
UWMC,UWM HOLDINGS CORP CLASS A,Financials,Equity,"622,816.02",0.0,"622,816.02","109,458.00",5.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NCNO,NCINO INC,Information Technology,Equity,"613,734.51",0.0,"613,734.51","20,451.00",30.01,United States,NASDAQ,USD,1.0,USD,-
UHAL,U HAUL HOLDING,Industrials,Equity,"602,586.06",0.0,"602,586.06","11,346.00",53.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
INFA,INFORMATICA INC CLASS A,Information Technology,Equity,"361,047.69",0.0,"361,047.69","20,159.00",17.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ESU3,S&P500 EMINI SEP 23,Cash and/or Derivatives,Futures,0.00,0.0,"116,089,050.00",529.00,"4,389.00",-,Index And Options Market,USD,1.0,USD,-
NQU3,NASDAQ 100 E-MINI SEP 23,Cash and/or Derivatives,Futures,0.00,0.0,"151,787,160.00",504.00,"15,058.25",-,Index And Options Market,USD,1.0,USD,-
 ,,,,,,,,,,,,,,
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners.
iCRMH0323U/S-2742939",,,,,,,,,,,,,,
