Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
ACEL,ACCEL ENTERTAINMENT INC CLASS A,Consumer Discretionary,Equity,"4,520,136.56",0.05,"4,520,136.56","439,702.00",10.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DOLE,DOLE PLC,Consumer Staples,Equity,"4,489,878.96",0.05,"4,489,878.96","337,078.00",13.32,Ireland,New York Stock Exchange Inc.,USD,1.0,USD,-
NTLA,INTELLIA THERAPEUTICS INC,Health Care,Equity,"4,450,632.90",0.05,"4,450,632.90","108,605.00",40.98,United States,NASDAQ,USD,1.0,USD,-
PL,PLANET LABS CLASS A,Industrials,Equity,"4,428,791.21",0.05,"4,428,791.21","1,442,603.00",3.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
XPRO,EXPRO GROUP HOLDINGS NV,Energy,Equity,"4,399,774.74",0.05,"4,399,774.74","276,021.00",15.94,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ATEX,ANTERIX INC,Communication,Equity,"4,398,171.25",0.05,"4,398,171.25","138,875.00",31.67,United States,NASDAQ,USD,1.0,USD,-
AMSF,AMERISAFE INC,Financials,Equity,"4,391,266.60",0.05,"4,391,266.60","84,140.00",52.19,United States,NASDAQ,USD,1.0,USD,-
ATEC,ALPHATEC HOLDNGS INC,Health Care,Equity,"4,382,560.00",0.05,"4,382,560.00","269,696.00",16.25,United States,NASDAQ,USD,1.0,USD,-
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Equity,"4,381,569.00",0.05,"4,381,569.00","718,290.00",6.10,United States,NASDAQ,USD,1.0,USD,-
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,Equity,"4,374,794.71",0.04,"4,374,794.71","486,629.00",8.99,United States,NASDAQ,USD,1.0,USD,-
SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,Equity,"4,359,162.48",0.04,"4,359,162.48","1,191,028.00",3.66,United States,NASDAQ,USD,1.0,USD,-
EAF,GRAFTECH INTERNATIONAL LTD,Industrials,Equity,"4,357,836.28",0.04,"4,357,836.28","935,158.00",4.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,"4,343,424.50",0.04,"4,343,424.50","25,777.00",168.50,United States,NASDAQ,USD,1.0,USD,-
SGHC,SUPER GROUP LTD,Consumer Discretionary,Equity,"4,322,692.90",0.04,"4,322,692.90","1,131,595.00",3.82,Guernsey,New York Stock Exchange Inc.,USD,1.0,USD,-
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,"4,314,812.85",0.04,"4,314,812.85","136,329.00",31.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
KRUS,KURA SUSHI USA INC,Consumer Discretionary,Equity,"4,288,310.88",0.04,"4,288,310.88","49,616.00",86.43,United States,NASDAQ,USD,1.0,USD,-
ANIP,ANI PHARMACEUTICALS INC,Health Care,Equity,"4,250,395.45",0.04,"4,250,395.45","82,165.00",51.73,United States,NASDAQ,USD,1.0,USD,-
HCKT,HACKETT GROUP INC,Information Technology,Equity,"4,222,545.80",0.04,"4,222,545.80","200,596.00",21.05,United States,NASDAQ,USD,1.0,USD,-
ARDX,ARDELYX INC,Health Care,Equity,"4,221,075.60",0.04,"4,221,075.60","1,172,521.00",3.60,United States,NASDAQ,USD,1.0,USD,-
MRNS,MARINUS PHARMACEUTICALS INC,Health Care,Equity,"4,196,907.06",0.04,"4,196,907.06","418,853.00",10.02,United States,NASDAQ,USD,1.0,USD,-
BASE,COUCHBASE INC,Information Technology,Equity,"4,189,417.54",0.04,"4,189,417.54","286,358.00",14.63,United States,NASDAQ,USD,1.0,USD,-
DENN,DENNYS CORP,Consumer Discretionary,Equity,"4,172,122.60",0.04,"4,172,122.60","354,170.00",11.78,United States,NASDAQ,USD,1.0,USD,-
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Equity,"4,148,435.54",0.04,"4,148,435.54","144,143.00",28.78,United States,NASDAQ,USD,1.0,USD,-
IIIV,I3 VERTICALS INC CLASS A,Financials,Equity,"4,146,695.82",0.04,"4,146,695.82","189,954.00",21.83,United States,NASDAQ,USD,1.0,USD,-
NXGN,NEXTGEN HEALTHCARE INC,Health Care,Equity,"4,122,755.28",0.04,"4,122,755.28","260,604.00",15.82,United States,NASDAQ,USD,1.0,USD,-
VVI,VIAD CORP,Industrials,Equity,"4,078,382.08",0.04,"4,078,382.08","173,696.00",23.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NVAX,NOVAVAX INC,Health Care,Equity,"4,048,381.20",0.04,"4,048,381.20","604,236.00",6.70,United States,NASDAQ,USD,1.0,USD,-
MNTK,MONTAUK RENEWABLES INC,Utilities,Equity,"4,005,112.05",0.04,"4,005,112.05","568,101.00",7.05,United States,NASDAQ,USD,1.0,USD,-
BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,Equity,"4,002,223.56",0.04,"4,002,223.56","212,658.00",18.82,Canada,New York Stock Exchange Inc.,USD,1.0,USD,-
CEVA,CEVA INC,Information Technology,Equity,"4,001,878.56",0.04,"4,001,878.56","172,272.00",23.23,United States,NASDAQ,USD,1.0,USD,-
CASS,CASS INFORMATION SYSTEMS INC,Financials,Equity,"3,999,718.86",0.04,"3,999,718.86","99,943.00",40.02,United States,NASDAQ,USD,1.0,USD,-
HROW,HARROW HEALTH INC,Health Care,Equity,"3,998,801.36",0.04,"3,998,801.36","215,918.00",18.52,United States,NASDAQ,USD,1.0,USD,-
LUNG,PULMONX CORP,Health Care,Equity,"3,988,588.24",0.04,"3,988,588.24","309,673.00",12.88,United States,NASDAQ,USD,1.0,USD,-
AEO,AMERICAN EAGLE OUTFITTERS INC,Consumer Discretionary,Equity,"3,952,584.94",0.04,"3,952,584.94","344,602.00",11.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RAPT,RAPT THERAPEUTICS INC,Health Care,Equity,"3,924,871.58",0.04,"3,924,871.58","188,153.00",20.86,United States,NASDAQ,USD,1.0,USD,-
GRBK,GREEN BRICK PARTNERS INC,Consumer Discretionary,Equity,"3,912,709.86",0.04,"3,912,709.86","71,622.00",54.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CENX,CENTURY ALUMINUM,Materials,Equity,"3,899,162.88",0.04,"3,899,162.88","444,096.00",8.78,United States,NASDAQ,USD,1.0,USD,-
INST,INSTRUCTURE HOLDINGS INC,Information Technology,Equity,"3,865,532.27",0.04,"3,865,532.27","159,931.00",24.17,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ALEC,ALECTOR INC,Health Care,Equity,"3,848,874.90",0.04,"3,848,874.90","536,055.00",7.18,United States,NASDAQ,USD,1.0,USD,-
ROVR,ROVER GROUP INC CLASS A,Consumer Discretionary,Equity,"3,831,686.64",0.04,"3,831,686.64","783,576.00",4.89,United States,NASDAQ,USD,1.0,USD,-
ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,Equity,"3,815,384.12",0.04,"3,815,384.12","434,554.00",8.78,United States,NASDAQ,USD,1.0,USD,-
DOMO,DOMO INC CLASS B,Information Technology,Equity,"3,810,360.97",0.04,"3,810,360.97","261,521.00",14.57,United States,NASDAQ,USD,1.0,USD,-
COGT,COGENT BIOSCIENCES INC,Health Care,Equity,"3,801,482.88",0.04,"3,801,482.88","314,432.00",12.09,United States,NASDAQ,USD,1.0,USD,-
BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,Equity,"3,777,474.75",0.04,"3,777,474.75","83,665.00",45.15,Canada,New York Stock Exchange Inc.,USD,1.0,USD,-
LPG,DORIAN LPG LTD,Energy,Equity,"3,743,062.88",0.04,"3,743,062.88","154,864.00",24.17,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VZIO,VIZIO HOLDING CORP CLASS A,Consumer Discretionary,Equity,"3,717,946.92",0.04,"3,717,946.92","569,364.00",6.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MAXN,MAXEON SOLAR TECHNOLOGIES LTD,Information Technology,Equity,"3,711,823.71",0.04,"3,711,823.71","142,161.00",26.11,Singapore,NASDAQ,USD,1.0,USD,-
BJRI,BJS RESTAURANTS INC,Consumer Discretionary,Equity,"3,664,656.79",0.04,"3,664,656.79","120,667.00",30.37,United States,NASDAQ,USD,1.0,USD,-
CCB,COASTAL FINANCIAL CORP,Financials,Equity,"3,643,200.00",0.04,"3,643,200.00","97,152.00",37.50,United States,NASDAQ,USD,1.0,USD,-
QNST,QUINSTREET INC,Communication,Equity,"3,639,159.20",0.04,"3,639,159.20","431,180.00",8.44,United States,NASDAQ,USD,1.0,USD,-
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Communication,Equity,"3,625,444.00",0.04,"3,625,444.00","90,275.00",40.16,United States,NASDAQ,USD,1.0,USD,-
ADMA,ADMA BIOLOGICS INC,Health Care,Equity,"3,615,377.22",0.04,"3,615,377.22","934,206.00",3.87,United States,NASDAQ,USD,1.0,USD,-
CERS,CERUS CORP,Health Care,Equity,"3,609,451.20",0.04,"3,609,451.20","1,503,938.00",2.40,United States,NASDAQ,USD,1.0,USD,-
CLDX,CELLDEX THERAPEUTICS INC,Health Care,Equity,"3,601,596.18",0.04,"3,601,596.18","101,482.00",35.49,United States,NASDAQ,USD,1.0,USD,-
FC,FRANKLIN COVEY,Industrials,Equity,"3,584,979.36",0.04,"3,584,979.36","102,078.00",35.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
APOG,APOGEE ENTERPRISES INC,Industrials,Equity,"3,572,455.32",0.04,"3,572,455.32","76,188.00",46.89,United States,NASDAQ,USD,1.0,USD,-
SNCY,SUN COUNTRY AIRLINES HOLDINGS INC,Industrials,Equity,"3,570,545.88",0.04,"3,570,545.88","178,706.00",19.98,United States,NASDAQ,USD,1.0,USD,-
EXFY,EXPENSIFY INC CLASS A,Information Technology,Equity,"3,560,300.45",0.04,"3,560,300.45","467,845.00",7.61,United States,NASDAQ,USD,1.0,USD,-
BECN,BEACON ROOFING SUPPLY INC,Industrials,Equity,"3,549,237.90",0.04,"3,549,237.90","44,421.00",79.90,United States,NASDAQ,USD,1.0,USD,-
IESC,IES INC,Industrials,Equity,"3,539,592.36",0.04,"3,539,592.36","67,114.00",52.74,United States,NASDAQ,USD,1.0,USD,-
MITK,MITEK SYSTEMS INC,Information Technology,Equity,"3,534,598.14",0.04,"3,534,598.14","334,083.00",10.58,United States,NASDAQ,USD,1.0,USD,-
ASTS,AST SPACEMOBILE INC CLASS A,Communication,Equity,"3,510,549.65",0.04,"3,510,549.65","512,489.00",6.85,United States,NASDAQ,USD,1.0,USD,-
CBL,CBL ASSOCIATES PROPERTIES INC,Real Estate,Equity,"3,505,048.48",0.04,"3,505,048.48","162,874.00",21.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SRDX,SURMODICS INC,Health Care,Equity,"3,498,390.00",0.04,"3,498,390.00","116,613.00",30.00,United States,NASDAQ,USD,1.0,USD,-
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,"3,495,421.08",0.04,"3,495,421.08","262,419.00",13.32,United States,NASDAQ,USD,1.0,USD,-
EGHT,8X8 INC,Information Technology,Equity,"3,478,010.16",0.04,"3,478,010.16","950,276.00",3.66,United States,NASDAQ,USD,1.0,USD,-
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Equity,"3,465,497.07",0.04,"3,465,497.07","336,783.00",10.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AGTI,AGILITI INC,Health Care,Equity,"3,447,987.66",0.04,"3,447,987.66","215,634.00",15.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RCEL,AVITA MEDICAL INC,Health Care,Equity,"3,434,545.80",0.04,"3,434,545.80","212,009.00",16.20,United States,NASDAQ,USD,1.0,USD,-
PX,P10 INC CLASS A,Financials,Equity,"3,392,679.50",0.03,"3,392,679.50","311,255.00",10.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VITL,VITAL FARMS INC,Consumer Staples,Equity,"3,378,192.16",0.03,"3,378,192.16","256,312.00",13.18,United States,NASDAQ,USD,1.0,USD,-
DMRC,DIGIMARC CORP,Information Technology,Equity,"3,368,412.35",0.03,"3,368,412.35","119,915.00",28.09,United States,NASDAQ,USD,1.0,USD,-
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,"3,357,369.09",0.03,"3,357,369.09","380,223.00",8.83,United States,NASDAQ,USD,1.0,USD,-
WERN,WERNER ENTERPRISES INC,Industrials,Equity,"3,345,494.88",0.03,"3,345,494.88","76,591.00",43.68,United States,NASDAQ,USD,1.0,USD,-
DNUT,KRISPY KREME INC,Consumer Discretionary,Equity,"3,309,718.44",0.03,"3,309,718.44","231,773.00",14.28,United States,NASDAQ,USD,1.0,USD,-
CDRE,CADRE HOLDINGS INC,Industrials,Equity,"3,289,355.58",0.03,"3,289,355.58","161,322.00",20.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SQSP,SQUARESPACE INC CLASS A,Information Technology,Equity,"3,288,444.30",0.03,"3,288,444.30","113,787.00",28.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
USLM,UNITED STATES LIME AND MINERALS IN,Materials,Equity,"3,287,582.13",0.03,"3,287,582.13","17,097.00",192.29,United States,NASDAQ,USD,1.0,USD,-
XERS,XERIS BIOPHARMA HOLDINGS INC,Health Care,Equity,"3,279,628.11",0.03,"3,279,628.11","1,119,327.00",2.93,United States,NASDAQ,USD,1.0,USD,-
PNM,PNM RESOURCES INC,Utilities,Equity,"3,277,692.60",0.03,"3,277,692.60","72,870.00",44.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
OLO,OLO INC CLASS A,Information Technology,Equity,"3,272,782.50",0.03,"3,272,782.50","503,505.00",6.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NVEC,NVE CORP,Information Technology,Equity,"3,267,004.81",0.03,"3,267,004.81","35,201.00",92.81,United States,NASDAQ,USD,1.0,USD,-
HCI,HCI GROUP INC,Financials,Equity,"3,266,171.28",0.03,"3,266,171.28","55,434.00",58.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SMR,NUSCALE POWER CORP CLASS A,Industrials,Equity,"3,254,968.02",0.03,"3,254,968.02","447,726.00",7.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TPB,TURNING POINT BRANDS INC,Consumer Staples,Equity,"3,246,268.48",0.03,"3,246,268.48","141,388.00",22.96,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,Equity,"3,233,425.76",0.03,"3,233,425.76","141,136.00",22.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ALX,ALEXANDERS REIT INC,Real Estate,Equity,"3,227,313.60",0.03,"3,227,313.60","18,180.00",177.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
IRON,DISC MEDICINE INC,Health Care,Equity,"3,198,046.50",0.03,"3,198,046.50","60,950.00",52.47,United States,NASDAQ,USD,1.0,USD,-
TPIC,TPI COMPOSITES INC,Industrials,Equity,"3,193,578.00",0.03,"3,193,578.00","354,842.00",9.00,United States,NASDAQ,USD,1.0,USD,-
OCUL,OCULAR THERAPEUTIX INC,Health Care,Equity,"3,174,441.32",0.03,"3,174,441.32","651,836.00",4.87,United States,NASDAQ,USD,1.0,USD,-
VYGR,VOYAGER THERAPEUTICS INC,Health Care,Equity,"3,163,072.48",0.03,"3,163,072.48","265,136.00",11.93,United States,NASDAQ,USD,1.0,USD,-
HIBB,HIBBETT INC,Consumer Discretionary,Equity,"3,144,782.53",0.03,"3,144,782.53","86,657.00",36.29,United States,NASDAQ,USD,1.0,USD,-
VTNR,VERTEX ENERGY INC,Energy,Equity,"3,142,593.93",0.03,"3,142,593.93","568,281.00",5.53,United States,NASDAQ,USD,1.0,USD,-
LGFA,LIONS GATE ENTERTAINMENT VOTING CO,Communication,Equity,"3,130,826.92",0.03,"3,130,826.92","359,452.00",8.71,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,Equity,"3,102,737.50",0.03,"3,102,737.50","386,875.00",8.02,United States,NASDAQ,USD,1.0,USD,-
BFS,SAUL CENTERS REIT INC,Real Estate,Equity,"3,085,594.40",0.03,"3,085,594.40","86,674.00",35.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LOVE,LOVESAC COMPANY,Consumer Discretionary,Equity,"3,080,465.81",0.03,"3,080,465.81","118,891.00",25.91,United States,NASDAQ,USD,1.0,USD,-
NRDS,NERDWALLET INC CLASS A,Financials,Equity,"3,078,610.80",0.03,"3,078,610.80","298,315.00",10.32,United States,NASDAQ,USD,1.0,USD,-
AXGN,AXOGEN INC,Health Care,Equity,"3,044,625.32",0.03,"3,044,625.32","338,668.00",8.99,United States,NASDAQ,USD,1.0,USD,-
BTAI,BIOXCEL THERAPEUTICS INC,Health Care,Equity,"3,032,524.08",0.03,"3,032,524.08","160,962.00",18.84,United States,NASDAQ,USD,1.0,USD,-
MLNK,MERIDIANLINK INC,Information Technology,Equity,"3,024,080.50",0.03,"3,024,080.50","153,118.00",19.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,Equity,"3,020,835.65",0.03,"3,020,835.65","454,261.00",6.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CSV,CARRIAGE SERVICES INC,Consumer Discretionary,Equity,"3,019,297.70",0.03,"3,019,297.70","111,290.00",27.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WTI,W AND T OFFSHORE INC,Energy,Equity,"3,006,851.85",0.03,"3,006,851.85","814,865.00",3.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AHCO,ADAPTHEALTH CORP,Health Care,Equity,"3,005,466.57",0.03,"3,005,466.57","315,369.00",9.53,United States,NASDAQ,USD,1.0,USD,-
ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,Equity,"2,977,284.65",0.03,"2,977,284.65","326,815.00",9.11,United States,NASDAQ,USD,1.0,USD,-
PNTG,PENNANT GROUP INC,Health Care,Equity,"2,966,633.88",0.03,"2,966,633.88","243,566.00",12.18,United States,NASDAQ,USD,1.0,USD,-
TRN,TRINITY INDUSTRIES INC,Industrials,Equity,"2,956,615.83",0.03,"2,956,615.83","125,867.00",23.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HCAT,HEALTH CATALYST INC,Health Care,Equity,"2,948,019.64",0.03,"2,948,019.64","255,019.00",11.56,United States,NASDAQ,USD,1.0,USD,-
EVA,ENVIVA INC,Energy,Equity,"2,940,340.70",0.03,"2,940,340.70","277,915.00",10.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PLL,PIEDMONT LITHIUM INC,Materials,Equity,"2,931,606.75",0.03,"2,931,606.75","51,225.00",57.23,United States,NASDAQ,USD,1.0,USD,-
MCRB,SERES THERAPEUTICS INC,Health Care,Equity,"2,925,276.70",0.03,"2,925,276.70","551,939.00",5.30,United States,NASDAQ,USD,1.0,USD,-
OOMA,OOMA INC,Communication,Equity,"2,916,651.74",0.03,"2,916,651.74","200,182.00",14.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,Equity,"2,913,068.34",0.03,"2,913,068.34","829,934.00",3.51,United States,NASDAQ,USD,1.0,USD,-
CLB,CORE LABORATORIES INC,Energy,Equity,"2,904,468.24",0.03,"2,904,468.24","126,722.00",22.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FORR,FORRESTER RESEARCH INC,Industrials,Equity,"2,899,169.28",0.03,"2,899,169.28","100,352.00",28.89,United States,NASDAQ,USD,1.0,USD,-
OFLX,OMEGA FLEX INC,Industrials,Equity,"2,868,525.00",0.03,"2,868,525.00","27,450.00",104.50,United States,NASDAQ,USD,1.0,USD,-
IRMD,IRADIMED CORP,Health Care,Equity,"2,865,021.22",0.03,"2,865,021.22","60,469.00",47.38,United States,NASDAQ,USD,1.0,USD,-
PETQ,PETIQ INC CLASS A,Health Care,Equity,"2,839,826.56",0.03,"2,839,826.56","192,923.00",14.72,United States,NASDAQ,USD,1.0,USD,-
MOND,MONDEE HOLDINGS INC CLASS A,Consumer Discretionary,Equity,"2,835,062.10",0.03,"2,835,062.10","320,346.00",8.85,United States,NASDAQ,USD,1.0,USD,-
TTI,TETRA TECHNOLOGIES INC,Energy,Equity,"2,809,370.28",0.03,"2,809,370.28","1,036,668.00",2.71,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MQ,MARQETA INC CLASS A,Financials,Equity,"2,803,495.86",0.03,"2,803,495.86","576,851.00",4.86,United States,NASDAQ,USD,1.0,USD,-
MATW,MATTHEWS INTERNATIONAL CORP CLASS,Industrials,Equity,"2,801,721.00",0.03,"2,801,721.00","70,395.00",39.80,United States,NASDAQ,USD,1.0,USD,-
CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,Equity,"2,773,399.87",0.03,"2,773,399.87","93,791.00",29.57,United States,NASDAQ,USD,1.0,USD,-
ALDX,ALDEYRA THERAPEUTICS INC,Health Care,Equity,"2,761,687.53",0.03,"2,761,687.53","388,423.00",7.11,United States,NASDAQ,USD,1.0,USD,-
VGR,VECTOR GROUP LTD,Consumer Staples,Equity,"2,745,670.30",0.03,"2,745,670.30","217,565.00",12.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EOLS,EVOLUS INC,Health Care,Equity,"2,689,053.29",0.03,"2,689,053.29","344,309.00",7.81,United States,NASDAQ,USD,1.0,USD,-
THS,TREEHOUSE FOODS INC,Consumer Staples,Equity,"2,687,696.36",0.03,"2,687,696.36","51,826.00",51.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ARAY,ACCURAY INC,Health Care,Equity,"2,677,515.90",0.03,"2,677,515.90","733,566.00",3.65,United States,NASDAQ,USD,1.0,USD,-
REPX,RILEY EXPLORATION PERMIAN INC,Energy,Equity,"2,661,159.43",0.03,"2,661,159.43","74,189.00",35.87,United States,Nyse Mkt Llc,USD,1.0,USD,-
WEST,WESTROCK COFFEE,Consumer Staples,Equity,"2,621,371.20",0.03,"2,621,371.20","234,051.00",11.20,United States,NASDAQ,USD,1.0,USD,-
ANAB,ANAPTYSBIO INC,Health Care,Equity,"2,600,354.24",0.03,"2,600,354.24","128,476.00",20.24,United States,NASDAQ,USD,1.0,USD,-
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"2,598,972.04",0.03,"2,598,972.04","237,566.00",10.94,United States,NASDAQ,USD,1.0,USD,-
RCUS,ARCUS BIOSCIENCES INC,Health Care,Equity,"2,593,475.04",0.03,"2,593,475.04","134,796.00",19.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SMMT,SUMMIT THERAPEUTICS INC,Health Care,Equity,"2,583,816.25",0.03,"2,583,816.25","975,025.00",2.65,United States,NASDAQ,USD,1.0,USD,-
NVRO,NEVRO CORP,Health Care,Equity,"2,580,362.10",0.03,"2,580,362.10","103,629.00",24.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"2,579,456.00",0.03,"2,579,456.00","183,200.00",14.08,United States,NASDAQ,USD,1.0,USD,-
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Equity,"2,563,205.79",0.03,"2,563,205.79","156,963.00",16.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CASH,PATHWARD FINANCIAL INC,Financials,Equity,"2,562,388.92",0.03,"2,562,388.92","57,018.00",44.94,United States,NASDAQ,USD,1.0,USD,-
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,"2,562,478.56",0.03,"2,562,478.56","60,322.00",42.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"2,554,519.22",0.03,"2,554,519.22","279,794.00",9.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CTLP,CANTALOUPE INC,Financials,Equity,"2,554,677.66",0.03,"2,554,677.66","331,346.00",7.71,United States,NASDAQ,USD,1.0,USD,-
BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,Equity,"2,538,894.24",0.03,"2,538,894.24","83,079.00",30.56,United States,NASDAQ,USD,1.0,USD,-
MRC,MRC GLOBAL INC,Industrials,Equity,"2,538,108.54",0.03,"2,538,108.54","247,379.00",10.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,"2,535,731.60",0.03,"2,535,731.60","275,623.00",9.20,Canada,NASDAQ,USD,1.0,USD,-
IDT,IDT CORP CLASS B,Communication,Equity,"2,535,020.52",0.03,"2,535,020.52","97,764.00",25.93,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Equity,"2,533,995.00",0.03,"2,533,995.00","56,311.00",45.00,United States,NASDAQ,USD,1.0,USD,-
ITRI,ITRON INC,Information Technology,Equity,"2,531,438.28",0.03,"2,531,438.28","37,156.00",68.13,United States,NASDAQ,USD,1.0,USD,-
GCMG,GCM GROSVENOR INC CLASS A,Financials,Equity,"2,526,804.93",0.03,"2,526,804.93","344,721.00",7.33,United States,NASDAQ,USD,1.0,USD,-
LQDA,LIQUIDIA CORP,Health Care,Equity,"2,526,318.00",0.03,"2,526,318.00","280,702.00",9.00,United States,NASDAQ,USD,1.0,USD,-
BANF,BANCFIRST CORP,Financials,Equity,"2,494,123.29",0.03,"2,494,123.29","28,179.00",88.51,United States,NASDAQ,USD,1.0,USD,-
SCPH,SCPHARMACEUTICALS INC,Health Care,Equity,"2,464,430.28",0.03,"2,464,430.28","239,964.00",10.27,United States,NASDAQ,USD,1.0,USD,-
ICPT,INTERCEPT PHARMACEUTICALS INC,Health Care,Equity,"2,449,128.36",0.03,"2,449,128.36","208,614.00",11.74,United States,NASDAQ,USD,1.0,USD,-
SGH,SMART GLOBAL HOLDINGS,Information Technology,Equity,"2,444,395.20",0.03,"2,444,395.20","94,744.00",25.80,United States,NASDAQ,USD,1.0,USD,-
BOWL,BOWLERO CORP CLASS A,Consumer Discretionary,Equity,"2,427,441.24",0.02,"2,427,441.24","208,902.00",11.62,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VERA,VERA THERAPEUTICS INC CLASS A,Health Care,Equity,"2,423,533.64",0.02,"2,423,533.64","140,332.00",17.27,United States,NASDAQ,USD,1.0,USD,-
CABA,CABALETTA BIO INC,Health Care,Equity,"2,418,383.63",0.02,"2,418,383.63","191,783.00",12.61,United States,NASDAQ,USD,1.0,USD,-
LPSN,LIVEPERSON INC,Information Technology,Equity,"2,416,397.82",0.02,"2,416,397.82","551,689.00",4.38,United States,NASDAQ,USD,1.0,USD,-
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,"2,416,635.65",0.02,"2,416,635.65","88,945.00",27.17,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MMI,MARCUS & MILLICHAP INC,Real Estate,Equity,"2,410,797.71",0.02,"2,410,797.71","77,843.00",30.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LUNA,LUNA INNOVATIONS INC,Information Technology,Equity,"2,399,214.17",0.02,"2,399,214.17","268,669.00",8.93,United States,NASDAQ,USD,1.0,USD,-
