Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
CABO,CABLE ONE INC,Communication,Equity,"2,804,132.45",0.01,"2,804,132.45","4,417.00",634.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FYBR,FRONTIER COMMUNICATIONS PARENT INC,Communication,Equity,"2,799,089.70",0.01,"2,799,089.70","180,470.00",15.51,United States,NASDAQ,USD,1.0,USD,-
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Consumer Discretionary,Equity,"2,793,378.80",0.01,"2,793,378.80","47,090.00",59.32,United States,NASDAQ,USD,1.0,USD,-
WAL,WESTERN ALLIANCE,Financials,Equity,"2,791,231.78",0.01,"2,791,231.78","79,613.00",35.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DOCS,DOXIMITY INC CLASS A,Health Care,Equity,"2,763,607.40",0.01,"2,763,607.40","86,228.00",32.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WLK,WESTLAKE CORP,Materials,Equity,"2,748,823.20",0.01,"2,748,823.20","24,369.00",112.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AM,ANTERO MIDSTREAM CORP,Energy,Equity,"2,712,515.88",0.01,"2,712,515.88","252,562.00",10.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PENN,PENN ENTERTAINMENT INC,Consumer Discretionary,Equity,"2,695,431.20",0.01,"2,695,431.20","117,040.00",23.03,United States,NASDAQ,USD,1.0,USD,-
JHG,JANUS HENDERSON GROUP PLC,Financials,Equity,"2,686,924.24",0.01,"2,686,924.24","101,816.00",26.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ESAB,ESAB CORP,Industrials,Equity,"2,679,642.92",0.01,"2,679,642.92","42,386.00",63.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RUN,SUNRUN INC,Industrials,Equity,"2,673,057.20",0.01,"2,673,057.20","155,320.00",17.21,United States,NASDAQ,USD,1.0,USD,-
ICUI,ICU MEDICAL INC,Health Care,Equity,"2,585,938.77",0.01,"2,585,938.77","14,667.00",176.31,United States,NASDAQ,USD,1.0,USD,-
CHH,CHOICE HOTELS INTERNATIONAL INC,Consumer Discretionary,Equity,"2,587,113.12",0.01,"2,587,113.12","23,124.00",111.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AZEK,AZEK COMPANY INC CLASS A,Industrials,Equity,"2,565,202.69",0.01,"2,565,202.69","92,707.00",27.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NEWR,NEW RELIC INC,Information Technology,Equity,"2,566,518.08",0.01,"2,566,518.08","39,088.00",65.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CNXC,CONCENTRIX CORP,Industrials,Equity,"2,556,133.11",0.01,"2,556,133.11","31,329.00",81.59,United States,NASDAQ,USD,1.0,USD,-
MSGS,MADISON SQUARE GARDEN SPORTS CORP,Communication,Equity,"2,547,173.03",0.01,"2,547,173.03","14,207.00",179.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RARE,ULTRAGENYX PHARMACEUTICAL INC,Health Care,Equity,"2,525,913.40",0.01,"2,525,913.40","50,317.00",50.20,United States,NASDAQ,USD,1.0,USD,-
CACC,CREDIT ACCEPTANCE CORP,Financials,Equity,"2,507,000.00",0.01,"2,507,000.00","5,000.00",501.40,United States,NASDAQ,USD,1.0,USD,-
LAZ,LAZARD LTD CLASS A,Financials,Equity,"2,486,582.12",0.01,"2,486,582.12","81,314.00",30.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WTM,WHITE MOUNTAINS INSURANCE GROUP LT,Financials,Equity,"2,469,318.06",0.01,"2,469,318.06","1,826.00","1,352.31",United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WU,WESTERN UNION,Financials,Equity,"2,457,263.65",0.01,"2,457,263.65","216,499.00",11.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AFRM,AFFIRM HOLDINGS INC CLASS A,Financials,Equity,"2,442,628.11",0.01,"2,442,628.11","164,931.00",14.81,United States,NASDAQ,USD,1.0,USD,-
PINC,PREMIER INC CLASS A,Health Care,Equity,"2,443,479.61",0.01,"2,443,479.61","89,933.00",27.17,United States,NASDAQ,USD,1.0,USD,-
KRC,KILROY REALTY REIT CORP,Real Estate,Equity,"2,402,361.68",0.01,"2,402,361.68","85,768.00",28.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EPR,EPR PROPERTIES REIT,Real Estate,Equity,"2,391,197.39",0.01,"2,391,197.39","54,731.00",43.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,Equity,"2,385,381.60",0.01,"2,385,381.60","33,840.00",70.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NCR,NCR CORP,Information Technology,Equity,"2,381,460.77",0.01,"2,381,460.77","97,721.00",24.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PAG,PENSKE AUTOMOTIVE GROUP VOTING INC,Consumer Discretionary,Equity,"2,364,204.64",0.01,"2,364,204.64","14,918.00",158.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CUZ,COUSINS PROPERTIES REIT INC,Real Estate,Equity,"2,357,355.26",0.01,"2,357,355.26","114,769.00",20.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LOPE,GRAND CANYON EDUCATION INC,Consumer Discretionary,Equity,"2,358,087.42",0.01,"2,358,087.42","23,322.00",101.11,United States,NASDAQ,USD,1.0,USD,-
AGO,ASSURED GUARANTY LTD,Financials,Equity,"2,346,172.95",0.01,"2,346,172.95","43,977.00",53.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FOUR,SHIFT4 PAYMENTS INC CLASS A,Financials,Equity,"2,329,635.42",0.01,"2,329,635.42","37,733.00",61.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LYFT,LYFT INC CLASS A,Industrials,Equity,"2,300,628.50",0.01,"2,300,628.50","227,785.00",10.10,United States,NASDAQ,USD,1.0,USD,-
YETI,YETI HOLDINGS INC,Consumer Discretionary,Equity,"2,294,871.60",0.01,"2,294,871.60","63,924.00",35.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
S,SENTINELONE INC CLASS A,Information Technology,Equity,"2,288,083.20",0.01,"2,288,083.20","148,096.00",15.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SPR,SPIRIT AEROSYSTEMS INC CLASS A,Industrials,Equity,"2,285,092.00",0.01,"2,285,092.00","81,320.00",28.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
KMPR,KEMPER CORP,Financials,Equity,"2,257,549.84",0.01,"2,257,549.84","46,808.00",48.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
BFA,BROWN FORMAN CORP CLASS A,Consumer Staples,Equity,"2,252,262.94",0.01,"2,252,262.94","33,889.00",66.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ENOV,ENOVIS CORP,Health Care,Equity,"2,253,549.42",0.01,"2,253,549.42","37,647.00",59.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,"2,249,911.64",0.01,"2,249,911.64","30,188.00",74.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NWL,NEWELL BRANDS INC,Consumer Discretionary,Equity,"2,222,366.40",0.01,"2,222,366.40","283,104.00",7.85,United States,NASDAQ,USD,1.0,USD,-
AZTA,AZENTA INC,Health Care,Equity,"2,218,436.00",0.01,"2,218,436.00","50,800.00",43.67,United States,NASDAQ,USD,1.0,USD,-
VSAT,VIASAT INC,Information Technology,Equity,"2,178,853.82",0.01,"2,178,853.82","56,243.00",38.74,United States,NASDAQ,USD,1.0,USD,-
SAM,BOSTON BEER INC CLASS A,Consumer Staples,Equity,"2,180,457.10",0.01,"2,180,457.10","6,973.00",312.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SSRM,SSR MINING INC,Materials,Equity,"2,165,001.30",0.01,"2,165,001.30","156,205.00",13.86,Canada,NASDAQ,USD,1.0,USD,-
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,Equity,"2,161,763.45",0.01,"2,161,763.45","54,659.00",39.55,United States,NASDAQ,USD,1.0,USD,-
AMED,AMEDISYS INC,Health Care,Equity,"2,154,380.20",0.01,"2,154,380.20","23,620.00",91.21,United States,NASDAQ,USD,1.0,USD,-
BHF,BRIGHTHOUSE FINANCIAL INC,Financials,Equity,"2,131,439.31",0.01,"2,131,439.31","48,321.00",44.11,United States,NASDAQ,USD,1.0,USD,-
FRPT,FRESHPET INC,Consumer Staples,Equity,"2,126,031.90",0.01,"2,126,031.90","34,374.00",61.85,United States,NASDAQ,USD,1.0,USD,-
TNL,TRAVEL LEISURE,Consumer Discretionary,Equity,"2,117,644.80",0.01,"2,117,644.80","55,147.00",38.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NSA,NATIONAL STORAGE AFFILIATES TRUST,Real Estate,Equity,"2,115,576.28",0.01,"2,115,576.28","62,554.00",33.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DNB,DUN BRADST HLDG INC,Industrials,Equity,"2,050,783.92",0.01,"2,050,783.92","185,256.00",11.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
RNG,RINGCENTRAL INC CLASS A,Information Technology,Equity,"2,052,544.14",0.01,"2,052,544.14","64,002.00",32.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PK,PARK HOTELS RESORTS INC,Real Estate,Equity,"2,048,544.03",0.01,"2,048,544.03","166,413.00",12.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
KD,KYNDRYL HOLDINGS INC,Information Technology,Equity,"2,030,697.36",0.01,"2,030,697.36","158,154.00",12.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
GO,GROCERY OUTLET HOLDING CORP,Consumer Staples,Equity,"2,014,966.10",0.01,"2,014,966.10","69,362.00",29.05,United States,NASDAQ,USD,1.0,USD,-
SIRI,SIRIUS XM HOLDINGS INC,Communication,Equity,"1,994,043.54",0.01,"1,994,043.54","520,638.00",3.83,United States,NASDAQ,USD,1.0,USD,-
RCM,R1 RCM INC,Health Care,Equity,"1,991,232.70",0.01,"1,991,232.70","113,590.00",17.53,United States,NASDAQ,USD,1.0,USD,-
ALGM,ALLEGRO MICROSYSTEMS INC,Information Technology,Equity,"1,991,673.75",0.01,"1,991,673.75","48,283.00",41.25,United States,NASDAQ,USD,1.0,USD,-
CXT,CRANE NXT,Industrials,Equity,"1,968,587.53",0.01,"1,968,587.53","36,101.00",54.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ZG,ZILLOW GROUP INC CLASS A,Real Estate,Equity,"1,947,102.48",0.01,"1,947,102.48","41,463.00",46.96,United States,NASDAQ,USD,1.0,USD,-
AGR,AVANGRID INC,Utilities,Equity,"1,942,396.51",0.01,"1,942,396.51","52,229.00",37.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Materials,Equity,"1,939,157.70",0.01,"1,939,157.70","1,140,681.00",1.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VNO,VORNADO REALTY TRUST REIT,Real Estate,Equity,"1,931,182.30",0.01,"1,931,182.30","132,910.00",14.53,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
COLM,COLUMBIA SPORTSWEAR,Consumer Discretionary,Equity,"1,931,762.37",0.01,"1,931,762.37","25,989.00",74.33,United States,NASDAQ,USD,1.0,USD,-
AYX,ALTERYX INC CLASS A,Information Technology,Equity,"1,877,644.15",0.01,"1,877,644.15","43,819.00",42.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CNM,CORE & MAIN INC CLASS A,Industrials,Equity,"1,863,969.24",0.01,"1,863,969.24","63,966.00",29.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HHC,HOWARD HUGHES CORP,Real Estate,Equity,"1,855,364.00",0.01,"1,855,364.00","24,656.00",75.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HCP,HASHICORP INC CLASS A,Information Technology,Equity,"1,812,472.38",0.01,"1,812,472.38","68,994.00",26.27,United States,NASDAQ,USD,1.0,USD,-
CRI,CARTERS INC,Consumer Discretionary,Equity,"1,804,720.15",0.01,"1,804,720.15","27,701.00",65.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ROIV,ROIVANT SCIENCES LTD,Health Care,Equity,"1,776,524.40",0.01,"1,776,524.40","181,278.00",9.80,United States,NASDAQ,USD,1.0,USD,-
BOKF,BOK FINANCIAL CORP,Financials,Equity,"1,771,890.56",0.01,"1,771,890.56","21,824.00",81.19,United States,NASDAQ,USD,1.0,USD,-
GTLB,GITLAB INC CLASS A,Information Technology,Equity,"1,767,136.56",0.01,"1,767,136.56","36,316.00",48.66,United States,NASDAQ,USD,1.0,USD,-
KSS,KOHLS CORP,Consumer Discretionary,Equity,"1,764,712.95",0.01,"1,764,712.95","82,271.00",21.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HTZ,HERTZ GLOBAL HLDGS INC,Industrials,Equity,"1,743,255.00",0.01,"1,743,255.00","99,900.00",17.45,United States,NASDAQ,USD,1.0,USD,-
PTON,PELOTON INTERACTIVE CLASS A INC,Consumer Discretionary,Equity,"1,743,910.15",0.01,"1,743,910.15","238,565.00",7.31,United States,NASDAQ,USD,1.0,USD,-
CWEN,CLEARWAY ENERGY INC CLASS C,Utilities,Equity,"1,738,161.60",0.01,"1,738,161.60","60,860.00",28.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HIW,HIGHWOODS PROPERTIES REIT INC,Real Estate,Equity,"1,718,908.18",0.01,"1,718,908.18","80,966.00",21.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SMG,SCOTTS MIRACLE GRO,Materials,Equity,"1,713,045.60",0.01,"1,713,045.60","29,844.00",57.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NEU,NEWMARKET CORP,Materials,Equity,"1,679,264.08",0.01,"1,679,264.08","4,199.00",399.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
FHB,FIRST HAWAIIAN INC,Financials,Equity,"1,676,340.18",0.01,"1,676,340.18","94,923.00",17.66,United States,NASDAQ,USD,1.0,USD,-
LSXMA,LIBERTY MEDIA LIBERTY SIRIUSXM COR,Communication,Equity,"1,647,357.21",0.01,"1,647,357.21","55,299.00",29.79,United States,NASDAQ,USD,1.0,USD,-
NWS,NEWS CORP CLASS B,Communication,Equity,"1,642,797.00",0.01,"1,642,797.00","86,463.00",19.00,United States,NASDAQ,USD,1.0,USD,-
NCNO,NCINO INC,Information Technology,Equity,"1,548,365.95",0.01,"1,548,365.95","51,595.00",30.01,United States,NASDAQ,USD,1.0,USD,-
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,Equity,"1,527,016.02",0.01,"1,527,016.02","380,802.00",4.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PEGA,PEGASYSTEMS INC,Information Technology,Equity,"1,520,691.15",0.01,"1,520,691.15","30,965.00",49.11,United States,NASDAQ,USD,1.0,USD,-
CERT,CERTARA INC,Health Care,Equity,"1,505,142.09",0.01,"1,505,142.09","85,959.00",17.51,United States,NASDAQ,USD,1.0,USD,-
JWN,NORDSTROM INC,Consumer Discretionary,Equity,"1,486,306.00",0.0,"1,486,306.00","81,800.00",18.17,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MP,MP MATERIALS CORP CLASS A,Materials,Equity,"1,434,189.90",0.0,"1,434,189.90","66,862.00",21.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SHC,SOTERA HEALTH COMPANY,Health Care,Equity,"1,414,697.62",0.0,"1,414,697.62","78,638.00",17.99,United States,NASDAQ,USD,1.0,USD,-
QS,QUANTUMSCAPE CORP CLASS A,Consumer Discretionary,Equity,"1,398,677.40",0.0,"1,398,677.40","204,485.00",6.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CHPT,CHARGEPOINT HOLDINGS INC CLASS A,Industrials,Equity,"1,364,168.64",0.0,"1,364,168.64","185,349.00",7.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CCCS,CCC INTELLIGENT SOLUTIONS HOLDINGS,Information Technology,Equity,"1,353,210.30",0.0,"1,353,210.30","124,605.00",10.86,United States,NASDAQ,USD,1.0,USD,-
TPG,TPG INC CLASS A,Financials,Equity,"1,299,089.25",0.0,"1,299,089.25","47,673.00",27.25,United States,NASDAQ,USD,1.0,USD,-
VIRT,VIRTU FINANCIAL INC CLASS A,Financials,Equity,"1,291,915.50",0.0,"1,291,915.50","72,825.00",17.74,United States,NASDAQ,USD,1.0,USD,-
MRCY,MERCURY SYSTEMS INC,Industrials,Equity,"1,279,310.56",0.0,"1,279,310.56","36,688.00",34.87,United States,NASDAQ,USD,1.0,USD,-
GPS,GAP INC,Consumer Discretionary,Equity,"1,278,464.11",0.0,"1,278,464.11","147,119.00",8.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TRIP,TRIPADVISOR INC,Communication,Equity,"1,230,747.80",0.0,"1,230,747.80","75,506.00",16.30,United States,NASDAQ,USD,1.0,USD,-
DRVN,DRIVEN BRANDS HOLDINGS INC,Industrials,Equity,"1,206,212.70",0.0,"1,206,212.70","46,662.00",25.85,United States,NASDAQ,USD,1.0,USD,-
SNDR,SCHNEIDER NATIONAL INC CLASS B,Industrials,Equity,"1,188,945.12",0.0,"1,188,945.12","43,824.00",27.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MRTX,MIRATI THERAPEUTICS INC,Health Care,Equity,"1,176,356.31",0.0,"1,176,356.31","31,597.00",37.23,United States,NASDAQ,USD,1.0,USD,-
TNDM,TANDEM DIABETES CARE INC,Health Care,Equity,"1,172,943.99",0.0,"1,172,943.99","46,899.00",25.01,United States,NASDAQ,USD,1.0,USD,-
GTES,GATES INDUSTRIAL PLC,Industrials,Equity,"1,154,547.12",0.0,"1,154,547.12","89,918.00",12.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
REYN,REYNOLDS CONSUMER PRODUCTS INC,Consumer Staples,Equity,"1,130,546.61",0.0,"1,130,546.61","40,133.00",28.17,United States,NASDAQ,USD,1.0,USD,-
MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Equity,"1,131,535.25",0.0,"1,131,535.25","86,575.00",13.07,United States,NASDAQ,USD,1.0,USD,-
NFE,NEW FORTRESS ENERGY INC CLASS A,Energy,Equity,"1,126,384.56",0.0,"1,126,384.56","41,049.00",27.44,United States,NASDAQ,USD,1.0,USD,-
LENB,LENNAR CORP CLASS B,Consumer Discretionary,Equity,"1,124,406.57",0.0,"1,124,406.57","10,277.00",109.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DISH,DISH NETWORK CORP CLASS A,Communication,Equity,"1,105,530.86",0.0,"1,105,530.86","183,643.00",6.02,United States,NASDAQ,USD,1.0,USD,-
FWONA,LIBERTY MEDIA FORMULA ONE CORP SER,Communication,Equity,"1,053,039.90",0.0,"1,053,039.90","15,566.00",67.65,United States,NASDAQ,USD,1.0,USD,-
VSCO,VICTORIA S SECRET,Consumer Discretionary,Equity,"1,044,702.08",0.0,"1,044,702.08","61,598.00",16.96,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UAA,UNDER ARMOUR INC CLASS A,Consumer Discretionary,Equity,"1,044,853.32",0.0,"1,044,853.32","146,338.00",7.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HAYW,HAYWARD HOLDINGS INC,Industrials,Equity,"948,451.76",0.0,"948,451.76","82,046.00",11.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PYCR,PAYCOR HCM INC,Industrials,Equity,"941,770.26",0.0,"941,770.26","41,931.00",22.46,United States,NASDAQ,USD,1.0,USD,-
ADT,ADT INC,Consumer Discretionary,Equity,"902,369.68",0.0,"902,369.68","153,988.00",5.86,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UA,UNDER ARMOUR INC CLASS C,Consumer Discretionary,Equity,"900,281.28",0.0,"900,281.28","137,238.00",6.56,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LBRDA,LIBERTY BROADBAND CORP SERIES A,Communication,Equity,"874,044.84",0.0,"874,044.84","12,426.00",70.34,United States,NASDAQ,USD,1.0,USD,-
PPC,PILGRIMS PRIDE CORP,Consumer Staples,Equity,"747,034.65",0.0,"747,034.65","35,829.00",20.85,United States,NASDAQ,USD,1.0,USD,-
SEB,SEABOARD CORP,Consumer Staples,Equity,"733,650.00",0.0,"733,650.00",201.00,"3,650.00",United States,Nyse Mkt Llc,USD,1.0,USD,-
RKT,ROCKET COMPANIES INC CLASS A,Financials,Equity,"729,861.09",0.0,"729,861.09","84,769.00",8.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CNA,CNA FINANCIAL CORP,Financials,Equity,"720,880.52",0.0,"720,880.52","18,418.00",39.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CWENA,CLEARWAY ENERGY INC CLASS A,Utilities,Equity,"701,335.88",0.0,"701,335.88","25,756.00",27.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TFSL,TFS FINANCIAL CORP,Financials,Equity,"542,623.68",0.0,"542,623.68","44,332.00",12.24,United States,NASDAQ,USD,1.0,USD,-
UI,UBIQUITI INC,Information Technology,Equity,"531,794.45",0.0,"531,794.45","3,109.00",171.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,Equity,"519,468.00",0.0,"519,468.00","59,300.00",8.76,United States,NASDAQ,USD,1.0,USD,-
MCW,MISTER CAR WASH INC,Consumer Discretionary,Equity,"481,562.24",0.0,"481,562.24","56,788.00",8.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
INFA,INFORMATICA INC CLASS A,Information Technology,Equity,"448,627.59",0.0,"448,627.59","25,049.00",17.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UWMC,UWM HOLDINGS CORP CLASS A,Financials,Equity,"384,131.90",0.0,"384,131.90","67,510.00",5.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AMBP,ARDAGH METAL PACKAGING SA,Materials,Equity,"363,632.48",0.0,"363,632.48","108,872.00",3.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UHAL,U HAUL HOLDING,Industrials,Equity,"354,296.81",0.0,"354,296.81","6,671.00",53.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
OLPX,OLAPLEX HOLDINGS INC,Consumer Staples,Equity,"316,818.36",0.0,"316,818.36","91,566.00",3.46,United States,NASDAQ,USD,1.0,USD,-
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"204,668.52",0.0,"204,668.52","17,508.00",11.69,United States,NASDAQ,USD,1.0,USD,-
PARAA,PARAMOUNT GLOBAL CLASS A,Communication,Equity,"154,446.03",0.0,"154,446.03","8,711.00",17.73,United States,NASDAQ,USD,1.0,USD,-
ARD,ARDAGH GROUP SA CLASS A,Materials,Equity,"62,165.18",0.0,"62,165.18","12,001.00",5.18,Luxembourg,New York Stock Exchange Inc.,USD,1.0,USD,-
-,ESC GCI LIBERTY INC SR ESCROW,Communication,Equity,0.70,0.0,0.70,"70,458.00",0.00,United States,NO MARKET (E.G. UNLISTED),USD,1.0,USD,-
FAU3,S&P MID 400 EMINI SEP 23,Cash and/or Derivatives,Futures,0.00,0.0,"5,326,650.00",21.00,"2,536.50",-,Index And Options Market,USD,1.0,USD,-
ESU3,S&P500 EMINI SEP 23,Cash and/or Derivatives,Futures,0.00,0.0,"69,346,200.00",316.00,"4,389.00",-,Index And Options Market,USD,1.0,USD,-
 ,,,,,,,,,,,,,,
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners.
iCRMH0323U/S-2742939",,,,,,,,,,,,,,
