Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
WMT,WALMART INC,Consumer Staples,Equity,"1,949,404,577.40",0.6,"1,949,404,577.40","12,572,748.00",155.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MCD,MCDONALDS CORP,Consumer Discretionary,Equity,"1,891,917,416.01",0.58,"1,891,917,416.01","6,544,389.00",289.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
PFE,PFIZER INC,Health Care,Equity,"1,866,750,055.94",0.57,"1,866,750,055.94","50,603,146.00",36.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CSCO,CISCO SYSTEMS INC,Information Technology,Equity,"1,843,407,981.81",0.57,"1,843,407,981.81","36,713,961.00",50.21,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CRM,SALESFORCE INC,Information Technology,Equity,"1,819,735,165.44",0.56,"1,819,735,165.44","8,775,729.00",207.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
TMO,THERMO FISHER SCIENTIFIC INC,Health Care,Equity,"1,804,925,511.39",0.56,"1,804,925,511.39","3,457,513.00",522.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BAC,BANK OF AMERICA CORP,Financials,Equity,"1,745,714,398.56",0.54,"1,745,714,398.56","62,147,184.00",28.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ABT,ABBOTT LABORATORIES,Health Care,Equity,"1,691,399,082.45",0.52,"1,691,399,082.45","15,587,495.00",108.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ACN,ACCENTURE PLC CLASS A,Information Technology,Equity,"1,683,608,863.82",0.52,"1,683,608,863.82","5,660,902.00",297.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
NFLX,NETFLIX INC,Communication,Equity,"1,657,420,658.46",0.51,"1,657,420,658.46","3,984,759.00",415.94,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
LIN,LINDE PLC,Materials,Equity,"1,626,909,027.30",0.5,"1,626,909,027.30","4,388,630.00",370.71,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ORCL,ORACLE CORP,Information Technology,Equity,"1,610,887,026.34",0.5,"1,610,887,026.34","13,794,203.00",116.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Equity,"1,551,894,916.39",0.48,"1,551,894,916.39","14,434,889.00",107.51,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CMCSA,COMCAST CORP CLASS A,Communication,Equity,"1,512,226,750.32",0.47,"1,512,226,750.32","37,283,697.00",40.56,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
DIS,WALT DISNEY,Communication,Equity,"1,452,863,157.90",0.45,"1,452,863,157.90","16,379,517.00",88.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
DHR,DANAHER CORP,Health Care,Equity,"1,416,077,992.92",0.44,"1,416,077,992.92","5,952,909.00",237.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
TXN,TEXAS INSTRUMENT INC,Information Technology,Equity,"1,372,907,801.30",0.42,"1,372,907,801.30","8,135,991.00",168.75,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
WFC,WELLS FARGO,Financials,Equity,"1,365,204,709.44",0.42,"1,365,204,709.44","33,634,016.00",40.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
VZ,VERIZON COMMUNICATIONS INC,Communication,Equity,"1,360,752,701.62",0.42,"1,360,752,701.62","37,683,542.00",36.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
NEE,NEXTERA ENERGY INC,Utilities,Equity,"1,347,431,680.53",0.41,"1,347,431,680.53","18,137,457.00",74.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,Equity,"1,346,410,265.93",0.41,"1,346,410,265.93","13,913,509.00",96.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,Equity,"1,264,546,342.55",0.39,"1,264,546,342.55","13,097,321.00",96.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
INTC,INTEL CORPORATION CORP,Information Technology,Equity,"1,246,510,218.86",0.38,"1,246,510,218.86","37,387,829.00",33.34,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"1,234,075,891.02",0.38,"1,234,075,891.02","11,044,173.00",111.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BMY,BRISTOL MYERS SQUIBB,Health Care,Equity,"1,220,091,977.94",0.38,"1,220,091,977.94","18,831,486.00",64.79,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
HON,HONEYWELL INTERNATIONAL INC,Industrials,Equity,"1,208,341,283.38",0.37,"1,208,341,283.38","5,964,761.00",202.58,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
LOW,LOWES COMPANIES INC,Consumer Discretionary,Equity,"1,165,125,668.24",0.36,"1,165,125,668.24","5,345,594.00",217.96,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
QCOM,QUALCOMM INC,Information Technology,Equity,"1,164,622,860.60",0.36,"1,164,622,860.60","9,985,620.00",116.63,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
INTU,INTUIT INC,Information Technology,Equity,"1,139,935,721.70",0.35,"1,139,935,721.70","2,514,749.00",453.30,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SPGI,S&P GLOBAL INC,Financials,Equity,"1,137,851,584.09",0.35,"1,137,851,584.09","2,940,109.00",387.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,Equity,"1,122,312,526.00",0.35,"1,122,312,526.00","6,496,744.00",172.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
UNP,UNION PACIFIC CORP,Industrials,Equity,"1,100,301,065.46",0.34,"1,100,301,065.46","5,465,162.00",201.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
COP,CONOCOPHILLIPS,Energy,Equity,"1,098,876,846.87",0.34,"1,098,876,846.87","10,846,677.00",101.31,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CAT,CATERPILLAR INC,Industrials,Equity,"1,094,595,737.90",0.34,"1,094,595,737.90","4,619,522.00",236.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
AMGN,AMGEN INC,Health Care,Equity,"1,076,362,987.59",0.33,"1,076,362,987.59","4,789,583.00",224.73,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,Equity,"1,069,040,879.28",0.33,"1,069,040,879.28","8,139,492.00",131.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
AMAT,APPLIED MATERIAL INC,Information Technology,Equity,"1,059,044,415.00",0.33,"1,059,044,415.00","7,575,425.00",139.80,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BA,BOEING,Industrials,Equity,"1,042,082,141.88",0.32,"1,042,082,141.88","5,068,986.00",205.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MDT,MEDTRONIC PLC,Health Care,Equity,"1,037,527,113.00",0.32,"1,037,527,113.00","11,925,599.00",87.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ISRG,INTUITIVE SURGICAL INC,Health Care,Equity,"1,021,291,142.08",0.31,"1,021,291,142.08","3,140,888.00",325.16,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
GE,GENERAL ELECTRIC,Industrials,Equity,"1,019,553,893.15",0.31,"1,019,553,893.15","9,761,167.00",104.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SBUX,STARBUCKS CORP,Consumer Discretionary,Equity,"1,009,671,101.89",0.31,"1,009,671,101.89","10,278,643.00",98.23,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
T,AT&T INC,Communication,Equity,"1,001,599,971.96",0.31,"1,001,599,971.96","64,081,892.00",15.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
DE,DEERE,Industrials,Equity,"991,470,249.00",0.31,"991,470,249.00","2,417,100.00",410.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
PLD,PROLOGIS REIT INC,Real Estate,Equity,"985,131,338.19",0.3,"985,131,338.19","8,277,719.00",119.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
NOW,SERVICENOW INC,Information Technology,Equity,"982,482,775.66",0.3,"982,482,775.66","1,826,278.00",537.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MS,MORGAN STANLEY,Financials,Equity,"976,079,008.97",0.3,"976,079,008.97","11,676,983.00",83.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ELV,ELEVANCE HEALTH INC,Health Care,Equity,"953,598,104.55",0.29,"953,598,104.55","2,124,915.00",448.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
GS,GOLDMAN SACHS GROUP INC,Financials,Equity,"930,828,114.60",0.29,"930,828,114.60","2,979,985.00",312.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
LMT,LOCKHEED MARTIN CORP,Industrials,Equity,"914,832,592.00",0.28,"914,832,592.00","2,020,390.00",452.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BLK,BLACKROCK INC,Financials,Equity,"913,090,135.48",0.28,"913,090,135.48","1,342,444.00",680.17,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SYK,STRYKER CORP,Health Care,Equity,"898,935,414.00",0.28,"898,935,414.00","3,028,350.00",296.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,Equity,"893,942,336.52",0.28,"893,942,336.52","12,207,324.00",73.23,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
AXP,AMERICAN EXPRESS,Financials,Equity,"890,661,206.90",0.27,"890,661,206.90","5,329,790.00",167.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,Equity,"865,989,200.16",0.27,"865,989,200.16","331,066.00","2,615.76",United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
GILD,GILEAD SCIENCES INC,Health Care,Equity,"856,014,833.52",0.26,"856,014,833.52","11,180,967.00",76.56,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ADI,ANALOG DEVICES INC,Information Technology,Equity,"844,928,915.60",0.26,"844,928,915.60","4,534,340.00",186.34,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
TJX,TJX INC,Consumer Discretionary,Equity,"843,489,814.32",0.26,"843,489,814.32","10,321,706.00",81.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MMC,MARSH & MCLENNAN INC,Financials,Equity,"811,435,788.80",0.25,"811,435,788.80","4,434,560.00",182.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
C,CITIGROUP INC,Financials,Equity,"806,897,432.96",0.25,"806,897,432.96","17,450,204.00",46.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CVS,CVS HEALTH CORP,Health Care,Equity,"802,699,575.70",0.25,"802,699,575.70","11,491,762.00",69.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Equity,"802,134,535.85",0.25,"802,134,535.85","2,308,633.00",347.45,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,Equity,"798,173,071.28",0.25,"798,173,071.28","3,703,132.00",215.54,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
AMT,AMERICAN TOWER REIT CORP,Real Estate,Equity,"785,912,886.87",0.24,"785,912,886.87","4,177,499.00",188.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
REGN,REGENERON PHARMACEUTICALS INC,Health Care,Equity,"758,592,723.12",0.23,"758,592,723.12","967,124.00",784.38,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
LRCX,LAM RESEARCH CORP,Information Technology,Equity,"746,992,701.38",0.23,"746,992,701.38","1,204,186.00",620.33,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CI,CIGNA,Health Care,Equity,"733,073,871.25",0.23,"733,073,871.25","2,652,125.00",276.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SCHW,CHARLES SCHWAB CORP,Financials,Equity,"711,466,812.14",0.22,"711,466,812.14","13,320,854.00",53.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CB,CHUBB LTD,Financials,Equity,"708,177,077.02",0.22,"708,177,077.02","3,712,009.00",190.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MO,ALTRIA GROUP INC,Consumer Staples,Equity,"708,189,565.68",0.22,"708,189,565.68","16,000,668.00",44.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SO,SOUTHERN,Utilities,Equity,"701,096,479.92",0.22,"701,096,479.92","9,774,104.00",71.73,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ETN,EATON PLC,Industrials,Equity,"700,583,447.76",0.22,"700,583,447.76","3,572,947.00",196.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
TMUS,T MOBILE US INC,Communication,Equity,"696,183,622.20",0.21,"696,183,622.20","5,162,652.00",134.85,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"693,993,235.16",0.21,"693,993,235.16","4,142,254.00",167.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
PGR,PROGRESSIVE CORP,Financials,Equity,"692,351,678.20",0.21,"692,351,678.20","5,247,076.00",131.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BSX,BOSTON SCIENTIFIC CORP,Health Care,Equity,"689,463,862.50",0.21,"689,463,862.50","12,887,175.00",53.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
FI,FISERV INC,Financials,Equity,"664,894,906.08",0.2,"664,894,906.08","5,533,413.00",120.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"664,465,310.52",0.2,"664,465,310.52","10,000,983.00",66.44,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"661,308,475.20",0.2,"661,308,475.20","2,712,504.00",243.80,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
BDX,BECTON DICKINSON,Health Care,Equity,"652,983,271.07",0.2,"652,983,271.07","2,545,843.00",256.49,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
MU,MICRON TECHNOLOGY INC,Information Technology,Equity,"642,057,104.15",0.2,"642,057,104.15","9,809,887.00",65.45,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
EQIX,EQUINIX REIT INC,Real Estate,Equity,"637,071,380.92",0.2,"637,071,380.92","838,318.00",759.94,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
DUK,DUKE ENERGY CORP,Utilities,Equity,"627,516,997.08",0.19,"627,516,997.08","6,907,937.00",90.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
ITW,ILLINOIS TOOL INC,Industrials,Equity,"608,008,632.72",0.19,"608,008,632.72","2,478,936.00",245.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SLB,SCHLUMBERGER NV,Energy,Equity,"605,086,136.32",0.19,"605,086,136.32","12,776,312.00",47.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
AON,AON PLC CLASS A,Financials,Equity,"604,880,985.51",0.19,"604,880,985.51","1,830,809.00",330.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CSX,CSX CORP,Industrials,Equity,"603,390,315.99",0.19,"603,390,315.99","18,223,809.00",33.11,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CME,CME GROUP INC CLASS A,Financials,Equity,"576,812,021.55",0.18,"576,812,021.55","3,224,395.00",178.89,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
EOG,EOG RESOURCES INC,Energy,Equity,"576,678,960.00",0.18,"576,678,960.00","5,242,536.00",110.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
NOC,NORTHROP GRUMMAN CORP,Industrials,Equity,"573,263,094.96",0.18,"573,263,094.96","1,279,548.00",448.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,Equity,"570,219,100.62",0.18,"570,219,100.62","1,991,058.00",286.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
CL,COLGATE-PALMOLIVE,Consumer Staples,Equity,"569,898,335.52",0.18,"569,898,335.52","7,436,043.00",76.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
SNPS,SYNOPSYS INC,Information Technology,Equity,"569,573,840.37",0.18,"569,573,840.37","1,365,197.00",417.21,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-26
