Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
WMT,WALMART INC,Consumer Staples,Equity,"1,941,017,970.64",0.59,"1,941,017,970.64","12,581,138.00",154.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MCD,MCDONALDS CORP,Consumer Discretionary,Equity,"1,928,413,062.73",0.58,"1,928,413,062.73","6,548,759.00",294.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CSCO,CISCO SYSTEMS INC,Information Technology,Equity,"1,881,376,587.81",0.57,"1,881,376,587.81","36,738,461.00",51.21,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CRM,SALESFORCE INC,Information Technology,Equity,"1,847,909,773.27",0.56,"1,847,909,773.27","8,781,589.00",210.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
PFE,PFIZER INC,Health Care,Equity,"1,829,005,044.72",0.55,"1,829,005,044.72","50,636,906.00",36.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BAC,BANK OF AMERICA CORP,Financials,Equity,"1,782,326,823.64",0.54,"1,782,326,823.64","62,188,654.00",28.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
TMO,THERMO FISHER SCIENTIFIC INC,Health Care,Equity,"1,779,698,352.97",0.54,"1,779,698,352.97","3,459,823.00",514.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ACN,ACCENTURE PLC CLASS A,Information Technology,Equity,"1,746,591,401.06",0.53,"1,746,591,401.06","5,664,682.00",308.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
NFLX,NETFLIX INC,Communication,Equity,"1,707,572,312.56",0.52,"1,707,572,312.56","3,987,419.00",428.24,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ABT,ABBOTT LABORATORIES,Health Care,Equity,"1,679,269,375.70",0.51,"1,679,269,375.70","15,597,895.00",107.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
LIN,LINDE PLC,Materials,Equity,"1,665,235,636.40",0.5,"1,665,235,636.40","4,391,560.00",379.19,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ORCL,ORACLE CORP,Information Technology,Equity,"1,625,764,805.34",0.49,"1,625,764,805.34","13,803,403.00",117.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Equity,"1,606,808,293.56",0.49,"1,606,808,293.56","14,444,519.00",111.24,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CMCSA,COMCAST CORP CLASS A,Communication,Equity,"1,547,186,688.19",0.47,"1,547,186,688.19","37,308,577.00",41.47,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
DIS,WALT DISNEY,Communication,Equity,"1,457,930,260.65",0.44,"1,457,930,260.65","16,390,447.00",88.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
TXN,TEXAS INSTRUMENT INC,Information Technology,Equity,"1,439,321,818.59",0.44,"1,439,321,818.59","8,141,421.00",176.79,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
WFC,WELLS FARGO,Financials,Equity,"1,428,716,557.20",0.43,"1,428,716,557.20","33,656,456.00",42.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
DHR,DANAHER CORP,Health Care,Equity,"1,416,367,119.83",0.43,"1,416,367,119.83","5,956,879.00",237.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
VZ,VERIZON COMMUNICATIONS INC,Communication,Equity,"1,394,844,147.18",0.42,"1,394,844,147.18","37,708,682.00",36.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,Equity,"1,360,117,257.41",0.41,"1,360,117,257.41","13,922,789.00",97.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
NEE,NEXTERA ENERGY INC,Utilities,Equity,"1,321,469,245.17",0.4,"1,321,469,245.17","18,149,557.00",72.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,Equity,"1,281,772,765.80",0.39,"1,281,772,765.80","13,106,061.00",97.80,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"1,252,913,429.91",0.38,"1,252,913,429.91","11,051,543.00",113.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
HON,HONEYWELL INTERNATIONAL INC,Industrials,Equity,"1,232,365,954.27",0.37,"1,232,365,954.27","5,968,741.00",206.47,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
INTC,INTEL CORPORATION CORP,Information Technology,Equity,"1,231,254,556.89",0.37,"1,231,254,556.89","37,412,779.00",32.91,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BMY,BRISTOL MYERS SQUIBB,Health Care,Equity,"1,206,019,584.00",0.37,"1,206,019,584.00","18,844,056.00",64.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
LOW,LOWES COMPANIES INC,Consumer Discretionary,Equity,"1,191,900,722.48",0.36,"1,191,900,722.48","5,349,164.00",222.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
QCOM,QUALCOMM INC,Information Technology,Equity,"1,179,688,576.80",0.36,"1,179,688,576.80","9,992,280.00",118.06,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SPGI,S&P GLOBAL INC,Financials,Equity,"1,164,588,592.96",0.35,"1,164,588,592.96","2,942,069.00",395.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
INTU,INTUIT INC,Information Technology,Equity,"1,147,038,666.78",0.35,"1,147,038,666.78","2,516,429.00",455.82,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,Equity,"1,144,514,077.70",0.35,"1,144,514,077.70","6,501,074.00",176.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CAT,CATERPILLAR INC,Industrials,Equity,"1,129,024,312.48",0.34,"1,129,024,312.48","4,622,602.00",244.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
UNP,UNION PACIFIC CORP,Industrials,Equity,"1,119,192,375.80",0.34,"1,119,192,375.80","5,468,812.00",204.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
COP,CONOCOPHILLIPS,Energy,Equity,"1,118,604,686.02",0.34,"1,118,604,686.02","10,853,917.00",103.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
AMAT,APPLIED MATERIAL INC,Information Technology,Equity,"1,093,331,909.25",0.33,"1,093,331,909.25","7,580,475.00",144.23,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,Equity,"1,091,908,243.32",0.33,"1,091,908,243.32","8,144,922.00",134.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BA,BOEING,Industrials,Equity,"1,074,479,289.78",0.33,"1,074,479,289.78","5,072,366.00",211.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ISRG,INTUITIVE SURGICAL INC,Health Care,Equity,"1,063,870,008.12",0.32,"1,063,870,008.12","3,142,988.00",338.49,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
AMGN,AMGEN INC,Health Care,Equity,"1,059,971,888.28",0.32,"1,059,971,888.28","4,792,783.00",221.16,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
GE,GENERAL ELECTRIC,Industrials,Equity,"1,052,369,519.98",0.32,"1,052,369,519.98","9,767,677.00",107.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MDT,MEDTRONIC PLC,Health Care,Equity,"1,035,474,914.43",0.31,"1,035,474,914.43","11,933,559.00",86.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
T,AT&T INC,Communication,Equity,"1,024,711,938.96",0.31,"1,024,711,938.96","64,124,652.00",15.98,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SBUX,STARBUCKS CORP,Consumer Discretionary,Equity,"1,014,973,436.04",0.31,"1,014,973,436.04","10,285,503.00",98.68,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
PLD,PROLOGIS REIT INC,Real Estate,Equity,"1,006,413,538.50",0.3,"1,006,413,538.50","8,283,239.00",121.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
NOW,SERVICENOW INC,Information Technology,Equity,"1,001,615,103.84",0.3,"1,001,615,103.84","1,827,498.00",548.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MS,MORGAN STANLEY,Financials,Equity,"996,010,050.52",0.3,"996,010,050.52","11,684,773.00",85.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
DE,DEERE,Industrials,Equity,"971,426,497.30",0.29,"971,426,497.30","2,418,710.00",401.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
GS,GOLDMAN SACHS GROUP INC,Financials,Equity,"963,446,302.75",0.29,"963,446,302.75","2,981,975.00",323.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ELV,ELEVANCE HEALTH INC,Health Care,Equity,"935,800,033.50",0.28,"935,800,033.50","2,126,335.00",440.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
LMT,LOCKHEED MARTIN CORP,Industrials,Equity,"924,824,745.60",0.28,"924,824,745.60","2,021,740.00",457.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BLK,BLACKROCK INC,Financials,Equity,"924,502,774.24",0.28,"924,502,774.24","1,343,344.00",688.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
AXP,AMERICAN EXPRESS,Financials,Equity,"917,762,868.00",0.28,"917,762,868.00","5,333,350.00",172.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SYK,STRYKER CORP,Health Care,Equity,"914,474,754.90",0.28,"914,474,754.90","3,030,370.00",301.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,Equity,"882,934,460.72",0.27,"882,934,460.72","12,215,474.00",72.28,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,Equity,"879,865,800.26",0.27,"879,865,800.26","331,286.00","2,655.91",United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
TJX,TJX INC,Consumer Discretionary,Equity,"864,916,629.04",0.26,"864,916,629.04","10,328,596.00",83.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ADI,ANALOG DEVICES INC,Information Technology,Equity,"859,740,867.60",0.26,"859,740,867.60","4,537,370.00",189.48,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
GILD,GILEAD SCIENCES INC,Health Care,Equity,"850,432,336.27",0.26,"850,432,336.27","11,188,427.00",76.01,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MMC,MARSH & MCLENNAN INC,Financials,Equity,"825,068,093.60",0.25,"825,068,093.60","4,437,520.00",185.93,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
C,CITIGROUP INC,Financials,Equity,"808,308,758.76",0.24,"808,308,758.76","17,461,844.00",46.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
AMT,AMERICAN TOWER REIT CORP,Real Estate,Equity,"805,667,098.97",0.24,"805,667,098.97","4,180,289.00",192.73,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Equity,"804,356,035.14",0.24,"804,356,035.14","2,310,173.00",348.18,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,Equity,"802,114,608.92",0.24,"802,114,608.92","3,705,602.00",216.46,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CVS,CVS HEALTH CORP,Health Care,Equity,"790,700,944.32",0.24,"790,700,944.32","11,499,432.00",68.76,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
LRCX,LAM RESEARCH CORP,Information Technology,Equity,"771,624,834.96",0.23,"771,624,834.96","1,204,986.00",640.36,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SCHW,CHARLES SCHWAB CORP,Financials,Equity,"761,661,572.16",0.23,"761,661,572.16","13,329,744.00",57.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CI,CIGNA,Health Care,Equity,"735,792,388.75",0.22,"735,792,388.75","2,653,895.00",277.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MO,ALTRIA GROUP INC,Consumer Staples,Equity,"720,030,319.56",0.22,"720,030,319.56","16,011,348.00",44.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"712,403,556.18",0.22,"712,403,556.18","4,145,014.00",171.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ETN,EATON PLC,Industrials,Equity,"710,953,773.95",0.22,"710,953,773.95","3,575,327.00",198.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
TMUS,T MOBILE US INC,Communication,Equity,"706,928,029.28",0.21,"706,928,029.28","5,166,092.00",136.84,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CB,CHUBB LTD,Financials,Equity,"702,409,869.90",0.21,"702,409,869.90","3,714,489.00",189.10,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
PGR,PROGRESSIVE CORP,Financials,Equity,"693,443,572.32",0.21,"693,443,572.32","5,250,576.00",132.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"687,617,165.62",0.21,"687,617,165.62","2,714,314.00",253.33,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BSX,BOSTON SCIENTIFIC CORP,Health Care,Equity,"687,215,849.75",0.21,"687,215,849.75","12,895,775.00",53.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
FI,FISERV INC,Financials,Equity,"686,877,627.15",0.21,"686,877,627.15","5,537,103.00",124.05,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
REGN,REGENERON PHARMACEUTICALS INC,Health Care,Equity,"685,590,457.08",0.21,"685,590,457.08","967,774.00",708.42,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SO,SOUTHERN,Utilities,Equity,"676,232,343.36",0.2,"676,232,343.36","9,780,624.00",69.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
BDX,BECTON DICKINSON,Health Care,Equity,"663,685,902.36",0.2,"663,685,902.36","2,547,543.00",260.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"659,104,026.58",0.2,"659,104,026.58","10,007,653.00",65.86,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
EQIX,EQUINIX REIT INC,Real Estate,Equity,"651,833,372.34",0.2,"651,833,372.34","838,878.00",777.03,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
MU,MICRON TECHNOLOGY INC,Information Technology,Equity,"631,491,392.21",0.19,"631,491,392.21","9,816,437.00",64.33,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
AON,AON PLC CLASS A,Financials,Equity,"626,773,761.48",0.19,"626,773,761.48","1,832,029.00",342.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SLB,SCHLUMBERGER NV,Energy,Equity,"619,680,807.04",0.19,"619,680,807.04","12,784,832.00",48.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CSX,CSX CORP,Industrials,Equity,"617,652,270.03",0.19,"617,652,270.03","18,235,969.00",33.87,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
ITW,ILLINOIS TOOL INC,Industrials,Equity,"616,450,426.86",0.19,"616,450,426.86","2,480,586.00",248.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
DUK,DUKE ENERGY CORP,Utilities,Equity,"614,387,177.36",0.19,"614,387,177.36","6,912,547.00",88.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
EOG,EOG RESOURCES INC,Energy,Equity,"592,802,068.00",0.18,"592,802,068.00","5,246,036.00",113.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
CME,CME GROUP INC CLASS A,Financials,Equity,"591,619,291.20",0.18,"591,619,291.20","3,226,545.00",183.36,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
KLAC,KLA CORP,Information Technology,Equity,"587,296,895.51",0.18,"587,296,895.51","1,230,637.00",477.23,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,Equity,"587,256,363.00",0.18,"587,256,363.00","1,992,388.00",294.75,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
SNPS,SYNOPSYS INC,Information Technology,Equity,"584,557,185.30",0.18,"584,557,185.30","1,366,107.00",427.90,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
NOC,NORTHROP GRUMMAN CORP,Industrials,Equity,"577,741,185.56",0.17,"577,741,185.56","1,280,398.00",451.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-06-29
