Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
9998,KWAN YONG HOLDINGS LTD,0.18,9.09090909,0.015,Buy,50000,9000,16918440.64085,10.58823529,0.00216869,419,Industrial Services,Engineering & Construction,0.2,0.134,0.42258903,0.212,0.134,52.54237288,-70,0.212,0.103,18.42105263,0.212,0.103,1.23,0.103,80500,335000,247416.66666667,189000,19141845.34791885,19141845.34791885,19141845.34791885,19141845.34791885,4.04624277,13.20754717,Singapore,0.0898402,1.43847233,,0,,,,,,4387225.4261,,0.04142575,,,0.00213042,,,,0.00216869,,,0.16533848,0.16574317,0.16425902,0.16339822,,8.2290126,8.39387043,,,,7.31906493,7.36312267,155.51825,5974984.56467763,,,,,72.08724755,-16658347.33303433,,1703266.19824369,,,,2.08641809,2.12354424,3.21173778,3.2923035,0.66452542,0.66452542,2.67710888,0.22471305,0.22502453,,,61.10868775,56.12248978,,,3.02753085,6.57200857,6.10207763,43.38756033,194835.084868,,,22.75984739,144724800,0.1576,0.1639,0.16573333,0.15929,21.92965946,63005650.26280417,,,-28.81011933,48494693.98547158,2483498.01488455,,,35362145.58909524,35362145.58909524,81635900.5596927,800000000,,34.32835821,18.09502144,17.56821951,0.16466667,0.18222023,17.64705882,34.32835821,1.12359551,0.1731,0.15698,0.172385,2.18304278,0,0.16207315,0.16512505,0.00213042,11.80124224,34.32835821
9997,KANGJI MEDICAL HLDGS LTD,7.2,-1.0989011,-0.08,Buy,1587000,11426400,1110345632.5545502,13.20616288,0.06969149,885,Health Technology,Medical Specialties,7.54,5.9,0.90262234,7.89,5.84,-1.63934426,-72.2007722,9.18,5.84,-18.45979615,11,5.84,35.650002,5.28,1220777,2451557.53333333,1454338.88333333,1114499.27777778,406663463.33222747,414744848.2364983,127570591.57340495,72007890.26913582,11.97511664,0.27855153,China,0.01407915,9.12385769,18.86244922,0.02621645,,2.8131866,4.71284808,,,67926038.2887,13.64479929,10.96004419,,3.1557744,0.05899981,0.02995698,,,0.06955116,55.19499004,0.0349775,7.17940058,7.01331867,6.93420118,7.2538832,-40.98426868,33.72458459,39.65616573,,,-13.85447303,80.75440602,80.57202844,8.86080425,94529994.56141292,,,,28.87835905,73.67364485,-408151783.7944625,1.12317602,71264510.34502219,,,49.83376257,60.87933497,67.20321442,56.53683331,51.75835355,2.26449988,2.38663484,22.09322137,8.76132448,9.51125566,,2023-08-29,56.45170977,57.06719284,8.39544386,11.65044461,13.90743981,17.17283599,16.96062647,9.92129697,132269.6289143,,,33.45947065,578354017.5555,7.148,7.185,6.75833333,7.26490002,7.87807549,578499773.2186358,,,1011.97980197,456595930.17823726,6593064.44203606,,,38153426.10553053,66179195.21529894,117058621.58915484,1188539500,2024-03-20,2.82087447,4.60688347,3.37306493,7.19333333,6.79219077,-11.33004926,0.98176718,0.13908206,7.012,6.6784,8.25695002,74.55359928,-26786917.2779423,6.94188833,7.14265016,0.05899981,17.45513866,-1.2345679
9996,PEIJIA MEDICAL LIMITED,7.61,-4.51693852,-0.36,Neutral,3347000,25470670,692217025.80821,,-0.11241468,927,Health Technology,Medical Specialties,8.35,5.89,1.5118548,8.35,5.88,7.18309859,-71.60447655,9.8,5.7,3.11653117,14.32,5.7,39.099998,5.2,1862430,2090294.66666667,1771166.91666667,1870635.62222222,250252769.58833647,147125555.60052383,239967454.3295044,136610315.57435226,2.83783784,-3.05732484,China,0.07685621,8.67593929,,0,,,4.3196943,,,-86731176.6382,-121.45432293,,,32.64174395,-0.09018305,-0.0427366,,,-0.11241468,-6.79917586,,7.74795799,7.49720053,7.36956392,7.39612572,4.44864269,-203.0893074,-220.0653983,,,-174.86420311,63.5877257,71.18871235,114.74748094,23743027.21865064,,,,577.75175687,44.97638793,-121269254.05066532,31.47442708,-60706463.28196843,,,-12.05507435,-162.58187719,-147.64016397,-224.04866983,-179.58392956,1.72740191,1.94742216,,12.80869136,17.56240782,,2023-08-31,49.50393422,53.89416094,146.22039365,126.76516382,-17.59693096,-19.50508137,-18.84542922,77.26174377,40279.40662295,,,347.38114239,437295274.113059,7.812,7.62,7.19066667,7.3463,-3.78472508,389303210.88661176,,,1486.96393133,189376162.98949713,25856301.54985851,,,97319715.06693044,52880764.31092238,37339009.93947163,674964421,2024-03-28,7.19041278,7.92813573,5.09332303,7.72333333,7.55827481,-20.72916667,-4.875,0.66137566,7.611,7.045,8.3016,-144.81121034,0,7.27213595,7.67755706,-0.09018305,22.15088283,-4.39698492
9993,RADIANCE HOLDINGS GROUP COMPANY LTD,3.45,-2.26628895,-0.08,Buy,919000,3170550,1830222916.60558,12.52268603,0.03514554,2257,Finance,Real Estate Development,3.63,2.89,0.5585586,4.27,2.85,-6.75675676,-17.46411483,5.16,2.85,-7.25806452,5.16,2.85,5.2,2.85,1065200,2617766.66666667,1912027.33333333,1683029.33333333,1771203608.4393275,1504277717.3506875,1770586466.528287,1503801397.139568,6.15384615,8.49056604,China,1.32474777,,-100,0,,,-35.11777823,,,376843674.41449994,-58.41809896,17.1587302,,-49.76939633,0.0627377,,,,0.03514554,-78.03380641,,3.42735409,3.35383719,3.34443194,3.51155458,,16.31082512,9.60533401,,,56.92228046,14.72286938,12.1186966,-35.30706373,774568646.4037914,,,,-51.56377737,50.11987067,3064045294.2340436,-49.7633315,253810235.34007663,,,-78.03097219,4.82438188,2.7887988,9.67096689,7.22272049,0.50665406,0.51628158,3.63542762,0.34919497,0.33957713,,2023-08-31,56.29261019,54.08291189,,,0.61091624,4.02851837,2.00466948,-14.83181655,2330965.7657731,,,-13.94124356,645226320.6899999,3.412,3.394,3.276,3.5763,-22.57165924,20330690381.31969,,,-34.25432703,,4568323011.58473,,,18122257958.665348,15332054378.683725,5260989733.349903,4045230000,2024-03-15,3.82352941,7.0952498,5.88654878,3.46,3.36471395,-10.62176166,4.54545455,-10.38961039,3.369,3.3,3.83635,9.0995243,-71415454.4236667,3.3786932,3.39284801,0.0627377,11.29032258,-1.14613181
9992,POP MART INTL GRP LTD,23.85,-1.24223602,-0.3,Buy,1249800,29807730,4072844626.6386895,46.00694444,0.06618332,4178,Consumer Services,Movies/Entertainment,25.200001,21.15,2.261036,26.9,21.15,-2.05338809,-69.06614706,26.9,16.1,36.4416476,28,12.86,107.6,9.95,3248482.7,3848697.5,4448122.55,5470002.94444444,728329210.1403091,766890128.1548985,100401112.96460731,205803498.83458504,10.67285896,5.53097345,China,0.09281829,5.24481996,-45.50470988,0.01251554,,0.4048447,-30.70369562,,,186026621.7961,-4.64038298,18.25779588,,-45.79539368,0.05181845,0.04888516,,,0.06613229,-17.70122242,0.0573631,23.77357894,23.34328951,23.27543249,22.41406389,17.75443881,11.95361202,23.74236946,,,58.83156449,54.49351183,56.0896452,-9.07445021,374552994.0124392,,,,25.53866951,55.89275467,-673595500.037088,-46.27980776,70806765.72783113,,,-19.41610817,10.30163792,12.23232261,10.67739669,12.38556151,4.14853314,4.04796456,23.64394606,5.61363303,6.06996897,,2023-08-22,58.2070731,55.07809132,,,7.04588483,8.62443556,8.16609475,-0.79074128,164512.93121359,,,40.54868152,619608923.10243,23.8,23.4600001,23.1700001,22.38930004,-5.18544551,1247617230.1960878,,,9.45754903,971347516.6211044,93294628.1178103,,,257406096.83475205,242131826.15280148,687335026.6103777,1332328990,2024-03-26,1.89872988,4.17175104,4.8776746,23.90000033,22.90986654,21.0659837,2.58064516,65.85535466,23.06250015,23.28400006,20.96805004,15.02326875,-32762010.34767578,23.10174441,23.54489421,0.05183125,-0.20920502,-0.83159671
9990,ARCHOSAUR GAMES INC,2.1,-5.40540541,-0.12,Strong Sell,942000,1978200,227448856.8044,,-0.12634533,1181,Technology Services,Packaged Software,2.62,2.02,1.4129761,3.69,2.02,-38.95348837,-87.64705882,5.12,2.02,-47.89081886,7.35,2.02,28.4,2.02,732500,1067973.33333333,1698266.8,2628540.88888889,295264030.6791999,273669013.47977304,180932239.75628987,104015342.30613165,2.43902439,-8.69565217,China,0.02350966,6.20612302,,0,,,-127.23134591,,,-81654393.264,-10875.37689132,,,-145.18566494,-0.14538096,-0.041358,,,-0.12634533,-1000.44444444,,2.21406765,2.282147,2.33272221,2.97057375,-224.28398741,-89.69819605,-63.47568012,,,-527.52128571,68.34611322,72.89965039,-44.80430819,59428499.85478645,,,,-49.56824085,26.60866791,-265770300.42667317,-144.47439725,-114405935.71001856,,,-1001.49202187,-131.5732528,-105.2796434,-121.84033788,-96.44879314,0.56928774,0.62405278,,2.22386872,2.432938,,2023-08-25,32.5104143,38.87845119,124.18505755,103.20315727,-22.47648795,-25.49585765,-24.96969726,-38.79372718,73625.97317644,,,-45.52692834,231357524.428,2.236,2.276,2.252,3.1052,-22.95053034,393962643.7290433,,,-30.61573396,313775560.60609704,7898713.0530993,,,52189308.50698193,57985276.48382597,86952274.32137759,799364000,2024-03-22,7.14285714,7.17667507,7.88034675,2.15,2.29908237,-45.45454545,-6.25,-43.6997319,2.2785,2.3686,4.13655,-102.60830569,0,2.50081603,2.25176147,-0.14538096,-4.10958904,-3.66972477
9985,WEILONG DELICIOUS GLOBAL HLDGS LTD,7.55,-1.30718954,-0.1,Sell,95600,721780,2305299374.72303,17.99761621,0.05351562,,Consumer Non-Durables,Food: Specialty/Candy,8,6.8,0.73140603,8,6.36,8.78962536,-25.98039216,9.17,6.31,-16.94169417,12.4,6.31,12.4,6.31,117820,143006.66666667,187890.41666667,219899.84444444,390618204.8110266,382966679.49095666,188915704.79454252,106584526.27064402,3.70879121,-1.17801047,China,0.03415601,2.62520653,,0.0166413,,0,-64.35818885,,,76276100.7462,,25.52080125,,-82.34613605,0.00976716,0.0261934,,,0.05351562,,,7.60063724,7.57104118,7.52417121,7.73828893,6.55826068,11.77808663,23.74403422,,,,41.19371679,46.31454744,4.72361453,284052342.962612,,,,,45.43244079,-356993121.4198984,-82.34213048,22522077.18606501,,,,3.266187,18.28840145,5.46843512,8.40948463,2.80607599,2.91977013,13.87380323,3.29420059,3.23102932,,2023-08-29,45.26771834,50.49815744,,,12.97495346,17.91162131,17.33104524,-6.88897722,,,,,384692686.43066907,7.612,7.639,7.51133333,7.5214,22.27057739,997438744.0884387,,,-67.79610901,465544446.92114186,25973558.07105879,,,221128385.46628267,236999926.5999463,689552594.5981156,2305246897,2024-03-21,2.13333333,3.82881886,2.47360844,7.57,7.59206903,-28.50378788,-1.30718954,-25.98039216,7.596,7.3804,8.67290001,25.61551952,0,7.50121963,7.61315701,0.00976716,-1.69270833,-1.30718954
9983,CENTRAL CHINA NEW LIFE LTD,1.85,-2.11640212,-0.04,Strong Sell,189000,349650,315041106.74491,,-0.00309995,6086,Finance,Real Estate Development,2.22,1.84,0.94363964,2.57,1.84,-19.56521739,-78.02850356,2.95,1.84,-30.97014925,4.12,1.84,11.88,1.84,222000,163673.36666667,510346.68333333,626345.56666667,299167230.497535,217844862.76168203,295263024.62578183,212642636.82111183,-14.35185185,-8.86699507,China,0.02742365,1.93015422,-16.59751037,0.05146002,,14.714287,-14.23124771,,,5543971.5039,-94.35762078,21.83752511,,-11.65367965,0.0653107,-0.0317078,,,-0.00340612,-105.75927524,,1.90051018,2.03254554,2.07736372,2.28821277,101.21084153,10.28038444,1.18010843,,,-93.83799793,32.37107232,31.50091741,-15.09872079,151701329.6583248,,,,-10.70596442,21.01038565,-208694862.98234776,-12.43598296,83698045.02823517,,,-105.61728221,17.86006408,-1.00226831,22.39556615,-0.49236713,0.71605235,0.90360269,60.60643593,0.71522166,0.64761492,,2023-08-21,16.33429738,23.30397964,,,-0.58330113,-1.10485377,-1.08941841,-15.5978747,77001.70707172,,,-10.6245513,401403461.04,1.894,1.974,2.10766667,2.2992,-2.7909056,695437692.4861896,,,56.92203649,614912877.5521806,9149999.77933385,,,327066385.2782776,346155701.2104761,468632389.2384899,1299280000,2024-03-22,2.7173913,3.5627054,5.46623164,1.85333333,2.0082058,-38.1270903,-9.75609756,-45.10385757,2.067,2.1612,2.56635,-0.13695198,-89943765.64725429,2.14385652,1.95900692,0.06597635,-15.13761468,-1.06951872
9982,CENTRAL CHINA MGMT CO LTD,0.35,2.94117647,0.01,Buy,2672000,935200,160858822.08998,3.58239509,0.01246359,912,Finance,Real Estate Development,0.36,0.32,1.6220287,0.42,0.32,-1.4084507,-86,0.42,0.29,-5.40540541,0.96,0.29,2.95,0.29,3043600,1875466.66666667,2193083.3,2049634.07777778,224869754.40622377,227835751.44304928,224869754.40622377,227835751.44304928,0,7.69230769,China,0.00387433,5.08500882,-54,0.01089365,,18.941177,-65.90352408,,,49115862.19989999,-68.10092891,,,-63.45695815,0.01374827,0.0077753,,,0.01246359,-66.02920723,,0.33715641,0.33762324,0.34085529,0.37017121,-73.27860953,24.98699816,42.88256419,,,-63.33830067,,,,,,,,,57.53244155,-226475465.6971075,-61.9794144,45175597.78578193,,,-62.24136294,50.10525377,47.71255075,56.21443042,53.31051644,0.46932618,0.46023564,4.03432481,1.73002193,1.63304516,,2023-08-24,74.97504906,58.67481243,0,0,9.92257177,12.1618869,12.14180415,-55.09584578,98861.18313922,,,-55.03866515,1622711139.48,0.333,0.3305,0.343,0.3567,-14.60906441,436520017.29848063,,,-53.17945526,429450082.1452268,1360285.74594173,,,74088791.86801785,85477801.95451626,90161399.02297243,3684580000,2024-03-12,2.94117647,3.839034,4.33823529,0.34666667,0.33691072,-43.5483871,7.69230769,-38.59649123,0.33775,0.3485,0.445075,58.18454265,-65528188.77641857,0.34671365,0.33492687,0.01374827,0,2.94117647
9979,GREENTOWN MGMT HLDGS CO LTD,6.07,-4.55974843,-0.29,Buy,1986000,12055020,1609265960.27652,12.51030503,0.06330023,1529,Commercial Services,Miscellaneous Commercial Services,6.36,5.64,0.8744917,6.5,5.39,2.7072758,129.05660377,7.1,5.39,-10.73529412,7.97,5.39,7.97,2.6,1566420,1799691.96666667,1776936.5,2470679.75555556,310648024.66088504,379952416.1959731,299807080.4714375,371390488.14796406,5.19930676,-0.16447368,China,0.00350955,1.48261388,42.56388594,0.04277032,,5.253412,38.18583513,,,146278379.05589998,71.79459989,8.51961768,,25.58006302,0.05611958,0.0330864,,,0.06189696,39.46536361,,6.14546756,6.04454193,6.0032899,6.09274301,11.24448035,29.64666308,32.83100485,,,-25.75739346,52.28204754,52.94250985,28.74859005,206708090.94106337,,,,44.35682109,37.66029895,-378264720.5158357,27.09864855,110832848.21524265,,,43.48641156,28.03261456,29.10289406,28.56714177,31.68900793,2.90621125,3.15918767,11.10394245,3.64553589,3.88156528,,2023-07-31,48.83139315,51.73796493,,,13.75746465,25.15615704,25.09968365,14.24522477,258581.47177387,,,36.11899502,556139848.8072519,6.16,6.105,5.95066667,6.0567,7.83403164,939059860.0334477,,,2.75350038,609741892.4922595,1687695.68013794,,,328877568.87466425,441239317.02673733,395371070.342248,1961914039,2024-03-19,5.12396694,3.92999261,4.2622972,6.14,6.03683653,0,0.99833611,7.43362832,6.0355,5.8654,6.48895,33.9693431,-57772431.93080261,5.99073103,6.11227635,0.05720767,2.3608769,-3.65079365
