Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,etf_name,etf_ticker,as_of_date
AAPL,APPLE INC,Information Technology,Equity,"25,629,060,036.70",7.63,"25,629,060,036.70","133,165,645.00",192.46,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MSFT,MICROSOFT CORP,Information Technology,Equity,"22,635,217,001.21",6.74,"22,635,217,001.21","66,970,079.00",337.99,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AMZN,AMAZON COM INC,Consumer Discretionary,Equity,"10,469,615,727.90",3.12,"10,469,615,727.90","80,399,445.00",130.22,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NVDA,NVIDIA CORP,Information Technology,Equity,"9,447,499,991.30",2.81,"9,447,499,991.30","22,275,010.00",424.13,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TSLA,TESLA INC,Consumer Discretionary,Equity,"6,789,845,731.36",2.02,"6,789,845,731.36","24,265,048.00",279.82,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GOOGL,ALPHABET INC CLASS A,Communication,Equity,"6,415,787,131.60",1.91,"6,415,787,131.60","53,509,484.00",119.90,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
META,META PLATFORMS INC CLASS A,Communication,Equity,"5,698,792,333.08",1.7,"5,698,792,333.08","19,924,454.00",286.02,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GOOG,ALPHABET INC CLASS C,Communication,Equity,"5,549,172,812.48",1.65,"5,549,172,812.48","46,028,308.00",120.56,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Financials,Equity,"5,493,135,258.00",1.63,"5,493,135,258.00","16,061,799.00",342.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
UNH,UNITEDHEALTH GROUP INC,Health Care,Equity,"4,007,333,944.12",1.19,"4,007,333,944.12","8,385,649.00",477.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
XOM,EXXON MOBIL CORP,Energy,Equity,"3,913,108,510.14",1.16,"3,913,108,510.14","36,414,559.00",107.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
JPM,JPMORGAN CHASE & CO,Financials,Equity,"3,858,854,809.23",1.15,"3,858,854,809.23","26,320,543.00",146.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
JNJ,JOHNSON & JOHNSON,Health Care,Equity,"3,823,419,105.00",1.14,"3,823,419,105.00","23,406,300.00",163.35,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
V,VISA INC CLASS A,Financials,Equity,"3,468,425,600.38",1.03,"3,468,425,600.38","14,575,054.00",237.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AVGO,BROADCOM INC,Information Technology,Equity,"3,291,172,430.40",0.98,"3,291,172,430.40","3,755,160.00",876.44,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LLY,ELI LILLY,Health Care,Equity,"3,274,430,577.82",0.97,"3,274,430,577.82","7,096,421.00",461.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PG,PROCTER & GAMBLE,Consumer Staples,Equity,"3,237,394,745.00",0.96,"3,237,394,745.00","21,228,818.00",152.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MA,MASTERCARD INC CLASS A,Financials,Equity,"2,969,082,297.72",0.88,"2,969,082,297.72","7,536,507.00",393.96,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HD,HOME DEPOT INC,Consumer Discretionary,Equity,"2,827,678,159.08",0.84,"2,827,678,159.08","9,120,954.00",310.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MRK,MERCK & CO INC,Health Care,Equity,"2,612,927,202.81",0.78,"2,612,927,202.81","22,854,257.00",114.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CVX,CHEVRON CORP,Energy,Equity,"2,467,561,557.18",0.73,"2,467,561,557.18","15,695,958.00",157.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PEP,PEPSICO INC,Consumer Staples,Equity,"2,303,041,913.60",0.69,"2,303,041,913.60","12,408,631.00",185.60,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
COST,COSTCO WHOLESALE CORP,Consumer Staples,Equity,"2,161,103,124.00",0.64,"2,161,103,124.00","3,994,350.00",541.04,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ABBV,ABBVIE INC,Health Care,Equity,"2,145,588,505.71",0.64,"2,145,588,505.71","15,892,071.00",135.01,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
KO,COCA-COLA,Consumer Staples,Equity,"2,123,670,186.56",0.63,"2,123,670,186.56","35,055,632.00",60.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ADBE,ADOBE INC,Information Technology,Equity,"2,004,595,623.58",0.6,"2,004,595,623.58","4,131,398.00",485.21,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WMT,WALMART INC,Consumer Staples,Equity,"1,998,565,279.20",0.59,"1,998,565,279.20","12,633,156.00",158.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MCD,MCDONALDS CORP,Consumer Discretionary,Equity,"1,938,824,498.52",0.58,"1,938,824,498.52","6,575,853.00",294.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CSCO,CISCO SYSTEMS INC,Information Technology,Equity,"1,911,658,507.02",0.57,"1,911,658,507.02","36,890,361.00",51.82,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CRM,SALESFORCE INC,Information Technology,Equity,"1,866,312,979.65",0.56,"1,866,312,979.65","8,817,921.00",211.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PFE,PFIZER INC,Health Care,Equity,"1,863,513,889.70",0.55,"1,863,513,889.70","50,846,218.00",36.65,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BAC,BANK OF AMERICA CORP,Financials,Equity,"1,823,416,425.60",0.54,"1,823,416,425.60","62,445,768.00",29.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TMO,THERMO FISHER SCIENTIFIC INC,Health Care,Equity,"1,803,463,410.95",0.54,"1,803,463,410.95","3,474,145.00",519.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ACN,ACCENTURE PLC CLASS A,Information Technology,Equity,"1,768,834,054.46",0.53,"1,768,834,054.46","5,688,118.00",310.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NFLX,NETFLIX INC,Communication,Equity,"1,767,486,471.84",0.53,"1,767,486,471.84","4,003,911.00",441.44,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Equity,"1,679,879,339.50",0.5,"1,679,879,339.50","14,504,225.00",115.82,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ABT,ABBOTT LABORATORIES,Health Care,Equity,"1,679,319,847.50",0.5,"1,679,319,847.50","15,662,375.00",107.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LIN,LINDE PLC,Materials,Equity,"1,667,581,984.16",0.5,"1,667,581,984.16","4,409,726.00",378.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ORCL,ORACLE CORP,Information Technology,Equity,"1,623,750,897.45",0.48,"1,623,750,897.45","13,860,443.00",117.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CMCSA,COMCAST CORP CLASS A,Communication,Equity,"1,564,447,906.08",0.47,"1,564,447,906.08","37,462,833.00",41.76,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DIS,WALT DISNEY,Communication,Equity,"1,489,468,276.50",0.44,"1,489,468,276.50","16,458,213.00",90.50,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TXN,TEXAS INSTRUMENT INC,Information Technology,Equity,"1,469,553,639.12",0.44,"1,469,553,639.12","8,175,087.00",179.76,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
WFC,WELLS FARGO,Financials,Equity,"1,466,728,345.60",0.44,"1,466,728,345.60","33,795,584.00",43.40,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DHR,DANAHER CORP,Health Care,Equity,"1,416,477,357.33",0.42,"1,416,477,357.33","5,981,493.00",236.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
VZ,VERIZON COMMUNICATIONS INC,Communication,Equity,"1,411,590,424.00",0.42,"1,411,590,424.00","37,864,550.00",37.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,Equity,"1,376,782,406.00",0.41,"1,376,782,406.00","13,980,325.00",98.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NEE,NEXTERA ENERGY INC,Utilities,Equity,"1,355,544,037.26",0.4,"1,355,544,037.26","18,224,577.00",74.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
RTX,RAYTHEON TECHNOLOGIES CORP,Industrials,Equity,"1,294,836,899.11",0.39,"1,294,836,899.11","13,160,249.00",98.39,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
INTC,INTEL CORPORATION CORP,Information Technology,Equity,"1,263,018,307.78",0.38,"1,263,018,307.78","37,567,469.00",33.62,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
HON,HONEYWELL INTERNATIONAL INC,Industrials,Equity,"1,248,428,761.10",0.37,"1,248,428,761.10","5,993,417.00",208.30,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BMY,BRISTOL MYERS SQUIBB,Health Care,Equity,"1,219,143,815.70",0.36,"1,219,143,815.70","18,921,990.00",64.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"1,210,819,529.07",0.36,"1,210,819,529.07","11,097,237.00",109.11,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LOW,LOWES COMPANIES INC,Consumer Discretionary,Equity,"1,206,339,817.82",0.36,"1,206,339,817.82","5,371,298.00",224.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
QCOM,QUALCOMM INC,Information Technology,Equity,"1,204,931,661.48",0.36,"1,204,931,661.48","10,033,572.00",120.09,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,Equity,"1,199,635,858.40",0.36,"1,199,635,858.40","6,527,920.00",183.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SPGI,S&P GLOBAL INC,Financials,Equity,"1,172,589,399.32",0.35,"1,172,589,399.32","2,954,221.00",396.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CAT,CATERPILLAR INC,Industrials,Equity,"1,148,031,166.34",0.34,"1,148,031,166.34","4,641,698.00",247.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
INTU,INTUIT INC,Information Technology,Equity,"1,141,047,396.65",0.34,"1,141,047,396.65","2,526,845.00",451.57,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
COP,CONOCOPHILLIPS,Energy,Equity,"1,135,982,445.15",0.34,"1,135,982,445.15","10,898,805.00",104.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
UNP,UNION PACIFIC CORP,Industrials,Equity,"1,131,950,939.46",0.34,"1,131,950,939.46","5,491,442.00",206.13,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AMAT,APPLIED MATERIAL INC,Information Technology,Equity,"1,107,286,363.95",0.33,"1,107,286,363.95","7,611,785.00",145.47,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
IBM,INTERNATIONAL BUSINESS MACHINES CO,Information Technology,Equity,"1,093,231,857.96",0.33,"1,093,231,857.96","8,178,588.00",133.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AMGN,AMGEN INC,Health Care,Equity,"1,082,888,301.23",0.32,"1,082,888,301.23","4,812,623.00",225.01,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BA,BOEING,Industrials,Equity,"1,074,283,476.24",0.32,"1,074,283,476.24","5,093,322.00",210.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GE,GENERAL ELECTRIC,Industrials,Equity,"1,062,014,462.92",0.32,"1,062,014,462.92","9,808,039.00",108.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ISRG,INTUITIVE SURGICAL INC,Health Care,Equity,"1,060,513,368.24",0.32,"1,060,513,368.24","3,156,008.00",336.03,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MDT,MEDTRONIC PLC,Health Care,Equity,"1,044,190,864.54",0.31,"1,044,190,864.54","11,982,911.00",87.14,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
T,AT&T INC,Communication,Equity,"1,037,962,995.68",0.31,"1,037,962,995.68","64,389,764.00",16.12,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NOW,SERVICENOW INC,Information Technology,Equity,"1,032,901,347.94",0.31,"1,032,901,347.94","1,835,062.00",562.87,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PLD,PROLOGIS REIT INC,Real Estate,Equity,"1,030,117,792.55",0.31,"1,030,117,792.55","8,317,463.00",123.85,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SBUX,STARBUCKS CORP,Consumer Discretionary,Equity,"1,024,024,670.25",0.3,"1,024,024,670.25","10,328,035.00",99.15,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MS,MORGAN STANLEY,Financials,Equity,"1,013,854,665.11",0.3,"1,013,854,665.11","11,733,071.00",86.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DE,DEERE,Industrials,Equity,"987,214,724.16",0.29,"987,214,724.16","2,428,692.00",406.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GS,GOLDMAN SACHS GROUP INC,Financials,Equity,"977,972,568.93",0.29,"977,972,568.93","2,994,313.00",326.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ELV,ELEVANCE HEALTH INC,Health Care,Equity,"949,026,582.72",0.28,"949,026,582.72","2,135,139.00",444.48,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AXP,AMERICAN EXPRESS,Financials,Equity,"939,555,235.68",0.28,"939,555,235.68","5,355,422.00",175.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LMT,LOCKHEED MARTIN CORP,Industrials,Equity,"939,088,283.80",0.28,"939,088,283.80","2,030,110.00",462.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BLK,BLACKROCK INC,Financials,Equity,"935,586,707.92",0.28,"935,586,707.92","1,348,924.00",693.58,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SYK,STRYKER CORP,Health Care,Equity,"906,782,412.00",0.27,"906,782,412.00","3,042,894.00",298.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,Equity,"905,070,793.50",0.27,"905,070,793.50","332,650.00","2,720.79",United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,Equity,"901,673,954.04",0.27,"901,673,954.04","12,266,004.00",73.51,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ADI,ANALOG DEVICES INC,Information Technology,Equity,"885,397,795.48",0.26,"885,397,795.48","4,556,156.00",194.33,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TJX,TJX INC,Consumer Discretionary,Equity,"873,679,491.36",0.26,"873,679,491.36","10,371,314.00",84.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
GILD,GILEAD SCIENCES INC,Health Care,Equity,"861,868,399.49",0.26,"861,868,399.49","11,234,679.00",76.72,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MMC,MARSH & MCLENNAN INC,Financials,Equity,"826,207,786.24",0.25,"826,207,786.24","4,455,872.00",185.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
C,CITIGROUP INC,Financials,Equity,"819,539,720.88",0.24,"819,539,720.88","17,534,012.00",46.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AMT,AMERICAN TOWER REIT CORP,Real Estate,Equity,"818,697,368.48",0.24,"818,697,368.48","4,197,587.00",195.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,Equity,"813,875,956.68",0.24,"813,875,956.68","3,720,916.00",218.73,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Equity,"806,265,427.97",0.24,"806,265,427.97","2,319,721.00",347.57,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CVS,CVS HEALTH CORP,Health Care,Equity,"805,633,213.22",0.24,"805,633,213.22","11,546,986.00",69.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
LRCX,LAM RESEARCH CORP,Information Technology,Equity,"787,662,746.54",0.23,"787,662,746.54","1,209,946.00",650.99,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SCHW,CHARLES SCHWAB CORP,Financials,Equity,"772,574,234.64",0.23,"772,574,234.64","13,384,862.00",57.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CI,CIGNA,Health Care,Equity,"747,042,726.77",0.22,"747,042,726.77","2,664,869.00",280.33,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MO,ALTRIA GROUP INC,Consumer Staples,Equity,"738,281,738.88",0.22,"738,281,738.88","16,077,564.00",45.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
TMUS,T MOBILE US INC,Communication,Equity,"722,763,228.60",0.22,"722,763,228.60","5,187,420.00",139.33,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ETN,EATON PLC,Industrials,Equity,"720,278,352.29",0.21,"720,278,352.29","3,590,083.00",200.63,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CB,CHUBB LTD,Financials,Equity,"717,253,039.50",0.21,"717,253,039.50","3,729,865.00",192.30,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"708,518,708.98",0.21,"708,518,708.98","4,162,126.00",170.23,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
XTSLA,BLK CSH FND TREASURY SL AGENCY,Cash and/or Derivatives,Money Market,"700,983,198.52",0.21,"700,983,198.52","700,983,199.00",1.00,United States,-,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
FI,FISERV INC,Financials,Equity,"700,279,606.95",0.21,"700,279,606.95","5,559,981.00",125.95,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PGR,PROGRESSIVE CORP,Financials,Equity,"699,051,074.84",0.21,"699,051,074.84","5,272,276.00",132.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
REGN,REGENERON PHARMACEUTICALS INC,Health Care,Equity,"697,842,734.36",0.21,"697,842,734.36","971,804.00",718.09,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"694,030,487.04",0.21,"694,030,487.04","2,725,536.00",254.64,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BSX,BOSTON SCIENTIFIC CORP,Health Care,Equity,"693,294,546.30",0.21,"693,294,546.30","12,949,095.00",53.54,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SO,SOUTHERN,Utilities,Equity,"693,071,357.36",0.21,"693,071,357.36","9,821,048.00",70.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"684,337,376.70",0.2,"684,337,376.70","10,049,007.00",68.10,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
BDX,BECTON DICKINSON,Health Care,Equity,"670,013,099.36",0.2,"670,013,099.36","2,558,083.00",261.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
EQIX,EQUINIX REIT INC,Real Estate,Equity,"659,863,296.00",0.2,"659,863,296.00","842,350.00",783.36,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SLB,SCHLUMBERGER NV,Energy,Equity,"635,078,842.32",0.19,"635,078,842.32","12,837,656.00",49.47,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
MU,MICRON TECHNOLOGY INC,Information Technology,Equity,"629,865,303.30",0.19,"629,865,303.30","9,857,047.00",63.90,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
DUK,DUKE ENERGY CORP,Utilities,Equity,"629,699,222.88",0.19,"629,699,222.88","6,941,129.00",90.72,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CSX,CSX CORP,Industrials,Equity,"628,812,136.74",0.19,"628,812,136.74","18,311,361.00",34.34,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
ITW,ILLINOIS TOOL INC,Industrials,Equity,"624,945,734.40",0.19,"624,945,734.40","2,490,816.00",250.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
AON,AON PLC CLASS A,Financials,Equity,"623,051,753.17",0.19,"623,051,753.17","1,839,593.00",338.69,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
EOG,EOG RESOURCES INC,Energy,Equity,"604,209,319.20",0.18,"604,209,319.20","5,267,736.00",114.70,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
CME,CME GROUP INC CLASS A,Financials,Equity,"603,135,130.00",0.18,"603,135,130.00","3,239,875.00",186.16,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
KLAC,KLA CORP,Information Technology,Equity,"599,102,255.22",0.18,"599,102,255.22","1,235,721.00",484.82,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
SNPS,SYNOPSYS INC,Information Technology,Equity,"595,352,783.49",0.18,"595,352,783.49","1,371,749.00",434.01,United States,NASDAQ,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,Equity,"594,328,342.38",0.18,"594,328,342.38","2,000,634.00",297.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
NOC,NORTHROP GRUMMAN CORP,Industrials,Equity,"589,041,650.88",0.18,"589,041,650.88","1,285,668.00",458.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-,iShares Core S&P 500 ETF,IVV,2023-07-03
